,precision,recall,f1-score,support
Cleanliness,0.543859649122807,0.7560975609756098,0.6326530612244898,41.0
Quality control,0.8176470588235294,0.7202072538860104,0.7658402203856749,193.0
Telecom.,0.911504424778761,0.8373983739837398,0.8728813559322034,123.0
Thermal,0.6568627450980392,0.7976190476190477,0.7204301075268817,84.0
Parameter,0.5823529411764706,0.5857988165680473,0.584070796460177,169.0
Materials / EEEs,0.7708333333333334,0.6646706586826348,0.7138263665594855,167.0
Project Organisation / Documentation,0.4918032786885246,0.6122448979591837,0.5454545454545454,49.0
Project Scope,0.6893939393939394,0.7338709677419355,0.7109375,124.0
OBDH,0.8719512195121951,0.7566137566137566,0.8101983002832861,189.0
Structure & Mechanism,0.6451612903225806,0.45454545454545453,0.5333333333333333,176.0
Safety / Risk (Control),0.7604166666666666,0.7087378640776699,0.7336683417085427,103.0
Measurement,0.8809523809523809,0.9308176100628931,0.9051987767584098,159.0
GN&C,0.5647058823529412,0.6857142857142857,0.6193548387096774,70.0
Power,0.8022598870056498,0.8402366863905325,0.8208092485549133,169.0
Space Environment,0.7929824561403509,0.8659003831417624,0.8278388278388278,261.0
Propulsion,0.5465116279069767,0.7966101694915254,0.6482758620689655,59.0
Nonconformity,0.6304347826086957,0.6444444444444445,0.6373626373626373,45.0
System engineering,0.5982905982905983,0.6796116504854369,0.6363636363636364,103.0
micro avg,0.7300827165868524,0.7342381786339754,0.7321545514079896,2284.0
macro avg,0.6976624534541355,0.7261744379102205,0.7065832086958715,2284.0
weighted avg,0.7378216353331335,0.7342381786339754,0.7318424428161314,2284.0
