,precision,recall,f1-score,support
Measurement,0.8662790697674418,0.8764705882352941,0.8713450292397661,170.0
Safety / Risk (Control),0.8227848101265823,0.6190476190476191,0.7065217391304348,105.0
Power,0.9107142857142857,0.8453038674033149,0.8767908309455588,181.0
Thermal,0.891566265060241,0.7551020408163265,0.8176795580110497,98.0
GN&C,0.8924731182795699,0.6240601503759399,0.7345132743362832,133.0
Space Environment,0.6844919786096256,0.8258064516129032,0.7485380116959064,155.0
Nonconformity,0.7777777777777778,0.42857142857142855,0.5526315789473685,49.0
Parameter,0.52,0.5342465753424658,0.527027027027027,146.0
Materials / EEEs,0.708029197080292,0.8362068965517241,0.766798418972332,116.0
System engineering,0.5892857142857143,0.6346153846153846,0.6111111111111112,104.0
Telecom.,0.8244274809160306,0.7605633802816901,0.7912087912087912,142.0
Project Scope,0.752,0.7175572519083969,0.734375,131.0
Structure & Mechanism,0.5377358490566038,0.6551724137931034,0.5906735751295337,87.0
Propulsion,0.7571428571428571,0.6463414634146342,0.6973684210526315,82.0
Project Organisation / Documentation,0.44776119402985076,0.4225352112676056,0.43478260869565216,71.0
Quality control,0.8018433179723502,0.7565217391304347,0.7785234899328859,230.0
Cleanliness,0.65,0.6964285714285714,0.6724137931034483,56.0
OBDH,0.6747572815533981,0.7679558011049724,0.7183462532299741,181.0
micro avg,0.7342465753424657,0.7188198480107286,0.7264513214366388,2237.0
macro avg,0.7282816776318124,0.689028157494545,0.7017026950983198,2237.0
weighted avg,0.7453337199831918,0.7188198480107286,0.7269205607959749,2237.0
