,precision,recall,f1-score,support
Quality control,0.7452830188679245,0.7939698492462312,0.7688564476885644,199.0
Measurement,0.9090909090909091,0.8949416342412452,0.9019607843137255,257.0
Power,0.7239263803680982,0.944,0.8194444444444444,125.0
Project Scope,0.5256410256410257,0.5394736842105263,0.5324675324675324,76.0
Telecom.,0.8601398601398601,0.6795580110497238,0.7592592592592593,181.0
Safety / Risk (Control),0.7703703703703704,0.7222222222222222,0.7455197132616488,144.0
Parameter,0.5240963855421686,0.6,0.5594855305466238,145.0
Nonconformity,0.7142857142857143,0.7142857142857143,0.7142857142857143,35.0
Structure & Mechanism,0.5826086956521739,0.5403225806451613,0.5606694560669456,124.0
Materials / EEEs,0.7567567567567568,0.8,0.7777777777777778,70.0
Thermal,0.7156862745098039,0.7604166666666666,0.7373737373737373,96.0
Space Environment,0.7564935064935064,0.768976897689769,0.762684124386252,303.0
Propulsion,0.7285714285714285,0.7846153846153846,0.7555555555555555,65.0
Cleanliness,0.7352941176470589,0.5208333333333334,0.6097560975609756,48.0
OBDH,0.6929133858267716,0.9025641025641026,0.7839643652561247,195.0
GN&C,0.7657657657657657,0.7024793388429752,0.7327586206896551,121.0
System engineering,0.5353535353535354,0.5888888888888889,0.5608465608465608,90.0
Project Organisation / Documentation,0.3706896551724138,0.524390243902439,0.43434343434343436,82.0
micro avg,0.7082658022690438,0.7419354838709677,0.724709784411277,2356.0
macro avg,0.6896092658919604,0.7101076973557992,0.695389397562474,2356.0
weighted avg,0.7182279661147816,0.7419354838709677,0.7260050233170819,2356.0
