,precision,recall,f1-score,support
OBDH,0.8119402985074626,0.8526645768025078,0.8318042813455657,319.0
Measurement,0.9204545454545454,0.9152542372881356,0.9178470254957507,177.0
Safety / Risk (Control),0.8,0.7777777777777778,0.7887323943661971,144.0
Materials / EEEs,0.743421052631579,0.738562091503268,0.740983606557377,153.0
GN&C,0.6904761904761905,0.5523809523809524,0.6137566137566137,105.0
Power,0.8614457831325302,0.807909604519774,0.8338192419825073,177.0
Cleanliness,0.7605633802816901,0.7012987012987013,0.7297297297297297,77.0
Telecom.,0.7522123893805309,0.8585858585858586,0.8018867924528302,99.0
Project Scope,0.5,0.7058823529411765,0.5853658536585366,68.0
Nonconformity,0.7333333333333333,0.5409836065573771,0.6226415094339622,61.0
System engineering,0.7291666666666666,0.660377358490566,0.693069306930693,106.0
Quality control,0.6972477064220184,0.7069767441860465,0.7020785219399538,215.0
Propulsion,0.8923076923076924,0.6987951807228916,0.7837837837837838,83.0
Space Environment,0.8571428571428571,0.8764044943820225,0.8666666666666667,356.0
Structure & Mechanism,0.4968152866242038,0.6290322580645161,0.5551601423487544,124.0
Project Organisation / Documentation,0.5915492957746479,0.5675675675675675,0.5793103448275863,74.0
Thermal,0.6851851851851852,0.8043478260869565,0.74,92.0
Parameter,0.5348837209302325,0.5227272727272727,0.5287356321839081,176.0
micro avg,0.7447698744769874,0.7513430544896393,0.7480420248328558,2606.0
macro avg,0.7254525213472981,0.7176404701046316,0.7175206359700232,2606.0
weighted avg,0.7507962813128933,0.7513430544896393,0.7486534146076744,2606.0
