,precision,recall,f1-score,support
OBDH,0.7243243243243244,0.8121212121212121,0.7657142857142857,165.0
Structure & Mechanism,0.6283783783783784,0.6283783783783784,0.6283783783783784,148.0
Measurement,0.8671328671328671,0.8671328671328671,0.8671328671328671,143.0
Quality control,0.7383177570093458,0.8061224489795918,0.7707317073170732,196.0
Parameter,0.3673469387755102,0.43548387096774194,0.3985239852398524,124.0
Nonconformity,0.6590909090909091,0.5471698113207547,0.5979381443298969,53.0
Thermal,0.7291666666666666,0.8333333333333334,0.7777777777777778,84.0
Project Scope,0.6,0.5666666666666667,0.5828571428571429,90.0
Materials / EEEs,0.8027210884353742,0.7712418300653595,0.7866666666666666,153.0
Space Environment,0.7137096774193549,0.8428571428571429,0.7729257641921398,210.0
Project Organisation / Documentation,0.4605263157894737,0.5833333333333334,0.5147058823529411,60.0
Cleanliness,0.6176470588235294,0.5833333333333334,0.6,36.0
Propulsion,0.75,0.6428571428571429,0.6923076923076923,70.0
Telecom.,0.8275862068965517,0.64,0.7218045112781954,75.0
Safety / Risk (Control),0.8736842105263158,0.6747967479674797,0.7614678899082569,123.0
GN&C,0.7159090909090909,0.5887850467289719,0.6461538461538462,107.0
Power,0.8392857142857143,0.9096774193548387,0.8730650154798761,155.0
System engineering,0.7297297297297297,0.6585365853658537,0.6923076923076923,123.0
micro avg,0.7102934326967862,0.7210401891252955,0.7156264664476771,2115.0
macro avg,0.7024753852329519,0.6884348428202224,0.6916921805219212,2115.0
weighted avg,0.717730166875325,0.7210401891252955,0.7159981179981272,2115.0
