,precision,recall,f1-score,support
Project Scope,0.5909090909090909,0.6046511627906976,0.5977011494252874,86.0
Materials / EEEs,0.664,0.7345132743362832,0.6974789915966386,113.0
Thermal,0.7444444444444445,0.881578947368421,0.8072289156626506,76.0
Space Environment,0.8816568047337278,0.7967914438502673,0.8370786516853933,187.0
OBDH,0.7635869565217391,0.9123376623376623,0.8313609467455622,308.0
Nonconformity,0.7037037037037037,0.5066666666666667,0.5891472868217055,75.0
Quality control,0.7473118279569892,0.6587677725118484,0.7002518891687658,211.0
Propulsion,0.775,0.6326530612244898,0.6966292134831461,98.0
GN&C,0.6388888888888888,0.8070175438596491,0.7131782945736435,57.0
Power,0.8190045248868778,0.8153153153153153,0.8171557562076749,222.0
Project Organisation / Documentation,0.6103896103896104,0.6527777777777778,0.6308724832214765,72.0
Structure & Mechanism,0.5240963855421686,0.7372881355932204,0.6126760563380281,118.0
Parameter,0.4878048780487805,0.44776119402985076,0.4669260700389105,134.0
System engineering,0.7466666666666667,0.5333333333333333,0.6222222222222222,105.0
Safety / Risk (Control),0.7191780821917808,0.8267716535433071,0.7692307692307693,127.0
Measurement,0.8739837398373984,0.9513274336283186,0.9110169491525424,226.0
Telecom.,0.9102564102564102,0.5546875,0.6893203883495146,128.0
Cleanliness,0.6078431372549019,0.7045454545454546,0.6526315789473685,44.0
micro avg,0.7329192546583851,0.7415165479681609,0.7371928363182008,2387.0
macro avg,0.7115958417907322,0.7088214073729202,0.7023393118261834,2387.0
weighted avg,0.7410138033734089,0.7415165479681609,0.7342183737796943,2387.0
