,precision,recall,f1-score,support
Thermal,0.6363636363636364,0.75,0.6885245901639344,84.0
Quality control,0.7578947368421053,0.7422680412371134,0.75,194.0
Telecom.,0.86,0.7478260869565218,0.8,115.0
Measurement,0.9228070175438596,0.9293286219081273,0.926056338028169,283.0
Materials / EEEs,0.8062015503875969,0.7761194029850746,0.7908745247148289,134.0
Project Organisation / Documentation,0.42391304347826086,0.6190476190476191,0.5032258064516129,63.0
Project Scope,0.5263157894736842,0.6557377049180327,0.583941605839416,61.0
Safety / Risk (Control),0.6842105263157895,0.5252525252525253,0.5942857142857143,99.0
Space Environment,0.8237082066869301,0.5982339955849889,0.6930946291560103,453.0
Power,0.7083333333333334,0.7906976744186046,0.7472527472527473,172.0
Structure & Mechanism,0.6363636363636364,0.558282208588957,0.5947712418300654,163.0
Nonconformity,0.75,0.7758620689655172,0.7627118644067796,58.0
OBDH,0.7784090909090909,0.7172774869109948,0.7465940054495913,191.0
GN&C,0.8412698412698413,0.5638297872340425,0.6751592356687898,188.0
Parameter,0.39903846153846156,0.503030303030303,0.4450402144772118,165.0
System engineering,0.5,0.5619834710743802,0.5291828793774319,121.0
Cleanliness,0.6486486486486487,0.6857142857142857,0.6666666666666666,35.0
Propulsion,0.7037037037037037,0.7755102040816326,0.7378640776699029,49.0
micro avg,0.7137161084529505,0.6811263318112634,0.6970404984423676,2628.0
macro avg,0.6892878457143656,0.6820000826615956,0.679735896746604,2628.0
weighted avg,0.7335163491899676,0.6811263318112634,0.7000419761768197,2628.0
