,precision,recall,f1-score,support
Quality control,0.73125,0.7134146341463414,0.7222222222222222,164.0
Parameter,0.4942528735632184,0.5212121212121212,0.5073746312684366,165.0
Telecom.,0.6822429906542056,0.8690476190476191,0.7643979057591623,84.0
Project Scope,0.8545454545454545,0.5222222222222223,0.6482758620689655,90.0
Space Environment,0.7294117647058823,0.7380952380952381,0.7337278106508875,420.0
Project Organisation / Documentation,0.4942528735632184,0.524390243902439,0.5088757396449705,82.0
GN&C,0.7669172932330827,0.864406779661017,0.8127490039840638,118.0
Power,0.6909090909090909,0.8636363636363636,0.7676767676767676,132.0
System engineering,0.6548672566371682,0.7551020408163265,0.7014218009478673,98.0
OBDH,0.8686868686868687,0.6907630522088354,0.7695749440715883,249.0
Materials / EEEs,0.631578947368421,0.8333333333333334,0.718562874251497,72.0
Cleanliness,0.6666666666666666,0.625,0.6451612903225806,48.0
Measurement,0.9081632653061225,0.8725490196078431,0.89,204.0
Propulsion,0.8,0.691358024691358,0.7417218543046358,81.0
Nonconformity,0.5625,0.5454545454545454,0.5538461538461539,33.0
Safety / Risk (Control),0.6666666666666666,0.691358024691358,0.6787878787878788,81.0
Structure & Mechanism,0.6153846153846154,0.4827586206896552,0.5410628019323671,116.0
Thermal,0.6373626373626373,0.9354838709677419,0.7581699346405228,62.0
micro avg,0.7109004739336493,0.7177033492822966,0.7142857142857143,2299.0
macro avg,0.691981070291851,0.7077547641324644,0.6924227486878094,2299.0
weighted avg,0.720206504723654,0.7177033492822966,0.7131720383118826,2299.0
