,precision,recall,f1-score,support
Nonconformity,0.7333333333333333,0.5641025641025641,0.6376811594202898,39.0
Project Organisation / Documentation,0.4358974358974359,0.38202247191011235,0.40718562874251496,89.0
Cleanliness,0.6521739130434783,0.6521739130434783,0.6521739130434783,69.0
Propulsion,0.7534246575342466,0.625,0.6832298136645962,88.0
Parameter,0.5074626865671642,0.53125,0.5190839694656488,128.0
Safety / Risk (Control),0.6934306569343066,0.7307692307692307,0.7116104868913857,130.0
Power,0.7441860465116279,0.7868852459016393,0.7649402390438247,122.0
Structure & Mechanism,0.5906040268456376,0.5789473684210527,0.584717607973422,152.0
Thermal,0.3877551020408163,0.5588235294117647,0.4578313253012048,34.0
System engineering,0.6727272727272727,0.5736434108527132,0.6192468619246861,129.0
Quality control,0.6538461538461539,0.612,0.6322314049586777,250.0
Materials / EEEs,0.7614678899082569,0.7410714285714286,0.751131221719457,112.0
Measurement,0.9030612244897959,0.8805970149253731,0.8916876574307305,201.0
Space Environment,0.7408536585365854,0.8209459459459459,0.7788461538461539,296.0
OBDH,0.6885813148788927,0.8963963963963963,0.7788649706457925,222.0
Telecom.,0.9230769230769231,0.5748502994011976,0.7084870848708487,167.0
Project Scope,0.5,0.7040816326530612,0.5847457627118644,98.0
GN&C,0.8367346938775511,0.780952380952381,0.8078817733990148,105.0
micro avg,0.6919315403422983,0.6984779925956397,0.6951893551688844,2431.0
macro avg,0.6765898327805266,0.6663618240699078,0.6650876130585328,2431.0
weighted avg,0.702490919144693,0.6984779925956397,0.6944239339173257,2431.0
