,precision,recall,f1-score,support
Nonconformity,0.5087719298245614,0.6304347826086957,0.5631067961165048,46.0
Thermal,0.7837837837837838,0.8285714285714286,0.8055555555555556,70.0
Safety / Risk (Control),0.6583850931677019,0.828125,0.7335640138408305,128.0
Parameter,0.46564885496183206,0.5,0.48221343873517786,122.0
Measurement,0.9447852760736196,0.88,0.9112426035502958,175.0
Quality control,0.7777777777777778,0.6292134831460674,0.6956521739130435,267.0
OBDH,0.7961165048543689,0.7354260089686099,0.7645687645687645,223.0
Power,0.8374384236453202,0.794392523364486,0.815347721822542,214.0
Telecom.,0.6538461538461539,0.9107142857142857,0.7611940298507462,56.0
System engineering,0.6615384615384615,0.6277372262773723,0.6441947565543071,137.0
Project Scope,0.5769230769230769,0.7894736842105263,0.6666666666666666,76.0
Space Environment,0.7817679558011049,0.8323529411764706,0.8062678062678063,340.0
Materials / EEEs,0.6952380952380952,0.6033057851239669,0.6460176991150443,121.0
Project Organisation / Documentation,0.6086956521739131,0.4666666666666667,0.5283018867924528,60.0
Propulsion,0.5897435897435898,0.5348837209302325,0.5609756097560976,43.0
Structure & Mechanism,0.37272727272727274,0.6949152542372882,0.48520710059171596,59.0
Cleanliness,0.6428571428571429,0.7941176470588235,0.7105263157894737,34.0
GN&C,0.6046511627906976,0.7428571428571429,0.6666666666666666,70.0
micro avg,0.706441850410722,0.7291387773315484,0.717610891523935,2241.0
macro avg,0.6644831226515818,0.7123993100506701,0.6804038670085384,2241.0
weighted avg,0.7220759875551449,0.7291387773315484,0.720360161672562,2241.0
