,precision,recall,f1-score,support
Structure & Mechanism,0.7010309278350515,0.5074626865671642,0.5887445887445888,134.0
Project Scope,0.6736842105263158,0.5925925925925926,0.6305418719211823,108.0
Measurement,0.9491525423728814,0.9281767955801105,0.9385474860335196,181.0
Project Organisation / Documentation,0.5576923076923077,0.4084507042253521,0.4715447154471545,71.0
Parameter,0.4791666666666667,0.5348837209302325,0.5054945054945055,129.0
Telecom.,0.851063829787234,0.821917808219178,0.8362369337979094,146.0
Cleanliness,0.6037735849056604,0.6153846153846154,0.6095238095238096,52.0
Nonconformity,0.6136363636363636,0.627906976744186,0.6206896551724138,43.0
Quality control,0.660377358490566,0.7954545454545454,0.7216494845360825,176.0
Safety / Risk (Control),0.6713286713286714,0.8495575221238938,0.75,113.0
GN&C,0.6621621621621622,0.44144144144144143,0.5297297297297298,111.0
Thermal,0.6730769230769231,0.7608695652173914,0.7142857142857143,92.0
Power,0.8300653594771242,0.6614583333333334,0.736231884057971,192.0
Materials / EEEs,0.7134502923976608,0.8187919463087249,0.7625,149.0
Space Environment,0.7967479674796748,0.7153284671532847,0.7538461538461538,274.0
System engineering,0.6990291262135923,0.6371681415929203,0.6666666666666666,113.0
Propulsion,0.6931818181818182,0.6931818181818182,0.6931818181818182,88.0
OBDH,0.6582278481012658,0.8863636363636364,0.7554479418886199,176.0
micro avg,0.713796058269066,0.7095400340715503,0.7116616830414353,2348.0
macro avg,0.6937137755739967,0.6831328509674679,0.6824923866293244,2348.0
weighted avg,0.719451798281339,0.7095400340715503,0.7083138746296247,2348.0
