,precision,recall,f1-score,support
GN&C,0.8020833333333334,0.6637931034482759,0.7264150943396226,116.0
Measurement,0.8737373737373737,0.9153439153439153,0.8940568475452196,189.0
Quality control,0.7905759162303665,0.7704081632653061,0.7803617571059431,196.0
Cleanliness,0.6428571428571429,0.8823529411764706,0.743801652892562,51.0
Parameter,0.47761194029850745,0.6153846153846154,0.5378151260504201,156.0
Project Scope,0.5263157894736842,0.5747126436781609,0.5494505494505495,87.0
Structure & Mechanism,0.6730769230769231,0.3977272727272727,0.5,88.0
Propulsion,0.819672131147541,0.704225352112676,0.7575757575757576,71.0
Nonconformity,0.6341463414634146,0.6190476190476191,0.6265060240963856,42.0
Safety / Risk (Control),0.7363636363636363,0.7788461538461539,0.7570093457943925,104.0
Thermal,0.8852459016393442,0.9,0.8925619834710744,60.0
Power,0.8709677419354839,0.7714285714285715,0.8181818181818182,140.0
System engineering,0.6752136752136753,0.7117117117117117,0.6929824561403509,111.0
Project Organisation / Documentation,0.5352112676056338,0.5588235294117647,0.5467625899280576,68.0
Telecom.,0.7795698924731183,0.8285714285714286,0.8033240997229917,175.0
Space Environment,0.6347826086956522,0.7643979057591623,0.6935866983372921,191.0
Materials / EEEs,0.63,0.8181818181818182,0.711864406779661,77.0
OBDH,0.818815331010453,0.7366771159874608,0.7755775577557755,319.0
micro avg,0.7210824967263204,0.7371709058456046,0.7290379523389232,2241.0
macro avg,0.7114581636975159,0.7228685478379102,0.7115463202871041,2241.0
weighted avg,0.7320975625869832,0.7371709058456046,0.730092282208306,2241.0
