,precision,recall,f1-score,support
Telecom.,0.7631578947368421,0.6444444444444445,0.6987951807228916,90.0
Cleanliness,0.6875,0.9166666666666666,0.7857142857142857,24.0
Parameter,0.5048076923076923,0.603448275862069,0.5497382198952879,174.0
Space Environment,0.3983050847457627,0.752,0.5207756232686981,125.0
Power,0.8392857142857143,0.8468468468468469,0.8430493273542601,111.0
Nonconformity,0.6666666666666666,0.6153846153846154,0.64,65.0
Materials / EEEs,0.723404255319149,0.6538461538461539,0.6868686868686869,104.0
OBDH,0.7103448275862069,0.7715355805243446,0.7396768402154399,267.0
Propulsion,0.9705882352941176,0.717391304347826,0.825,46.0
Safety / Risk (Control),0.6906474820143885,0.8648648648648649,0.768,111.0
Project Organisation / Documentation,0.5652173913043478,0.5492957746478874,0.5571428571428572,71.0
Measurement,0.9448275862068966,0.8106508875739645,0.8726114649681529,169.0
Structure & Mechanism,0.5357142857142857,0.49586776859504134,0.5150214592274678,121.0
Thermal,0.7065217391304348,0.7738095238095238,0.7386363636363636,84.0
GN&C,0.8299319727891157,0.6666666666666666,0.7393939393939394,183.0
Quality control,0.7964071856287425,0.7388888888888889,0.7665706051873199,180.0
Project Scope,0.6363636363636364,0.6282051282051282,0.632258064516129,78.0
System engineering,0.6341463414634146,0.6902654867256637,0.6610169491525424,113.0
micro avg,0.6773610483506552,0.7084120982986768,0.6925386925386925,2116.0
macro avg,0.7002132217531898,0.7077821598833665,0.6966816592924623,2116.0
weighted avg,0.7022728115364971,0.7084120982986768,0.6987235458784506,2116.0
