,precision,recall,f1-score,support
Space Environment,0.7137404580152672,0.68,0.6964618249534451,275.0
Nonconformity,0.675,0.5869565217391305,0.627906976744186,46.0
Structure & Mechanism,0.6206896551724138,0.48,0.5413533834586466,150.0
Cleanliness,0.6851851851851852,0.578125,0.6271186440677966,64.0
Parameter,0.44525547445255476,0.46564885496183206,0.4552238805970149,131.0
Measurement,0.9315789473684211,0.9315789473684211,0.9315789473684211,190.0
Propulsion,0.8441558441558441,0.5803571428571429,0.6878306878306878,112.0
Power,0.7777777777777778,0.6968325791855203,0.7350835322195705,221.0
GN&C,0.6979166666666666,0.5537190082644629,0.6175115207373272,121.0
Materials / EEEs,0.5863874345549738,0.7044025157232704,0.64,159.0
Safety / Risk (Control),0.7099236641221374,0.775,0.7410358565737052,120.0
Thermal,0.65,0.7572815533980582,0.6995515695067265,103.0
OBDH,0.7387387387387387,0.8817204301075269,0.803921568627451,186.0
System engineering,0.6055045871559633,0.5641025641025641,0.584070796460177,117.0
Project Organisation / Documentation,0.58,0.3670886075949367,0.4496124031007752,79.0
Quality control,0.6139534883720931,0.6947368421052632,0.6518518518518519,190.0
Project Scope,0.7428571428571429,0.46846846846846846,0.574585635359116,111.0
Telecom.,0.889763779527559,0.738562091503268,0.8071428571428572,153.0
micro avg,0.7010395010395011,0.6669303797468354,0.6835596999797283,2528.0
macro avg,0.6949127135623745,0.6391433959655483,0.659546774255542,2528.0
weighted avg,0.7061640431737796,0.6669303797468354,0.6803164348574644,2528.0
