,precision,recall,f1-score,support
Thermal,0.728,0.8584905660377359,0.7878787878787878,106.0
Telecom.,0.76,0.7238095238095238,0.7414634146341463,105.0
System engineering,0.6851851851851852,0.6607142857142857,0.6727272727272727,112.0
Project Organisation / Documentation,0.5301204819277109,0.5569620253164557,0.5432098765432098,79.0
Materials / EEEs,0.7515527950310559,0.6875,0.7181008902077152,176.0
Nonconformity,0.6666666666666666,0.46875,0.5504587155963303,64.0
OBDH,0.869281045751634,0.8012048192771084,0.8338557993730408,332.0
Project Scope,0.5753424657534246,0.6086956521739131,0.5915492957746479,69.0
Parameter,0.5448717948717948,0.45698924731182794,0.49707602339181284,186.0
Safety / Risk (Control),0.8264462809917356,0.6289308176100629,0.7142857142857143,159.0
Propulsion,0.8539325842696629,0.7169811320754716,0.7794871794871795,106.0
Cleanliness,0.8378378378378378,0.6739130434782609,0.7469879518072289,92.0
Measurement,0.9058823529411765,0.9005847953216374,0.9032258064516129,171.0
Space Environment,0.8149100257069408,0.8781163434903048,0.8453333333333334,361.0
GN&C,0.5648854961832062,0.6016260162601627,0.5826771653543307,123.0
Structure & Mechanism,0.49390243902439024,0.5869565217391305,0.5364238410596026,138.0
Quality control,0.7198067632850241,0.6834862385321101,0.7011764705882353,218.0
Power,0.7711442786069652,0.7989690721649485,0.7848101265822784,194.0
micro avg,0.7388087310395857,0.7155141526334647,0.7269748816891154,2791.0
macro avg,0.716653805224134,0.6829266722396078,0.6961515369486934,2791.0
weighted avg,0.7425384883425761,0.7155141526334647,0.7261549446147991,2791.0
