,precision,recall,f1-score,support
Project Organisation / Documentation,0.41509433962264153,0.5057471264367817,0.45595854922279794,87.0
Space Environment,0.7210526315789474,0.8353658536585366,0.7740112994350282,328.0
Safety / Risk (Control),0.7956204379562044,0.6855345911949685,0.7364864864864865,159.0
Measurement,0.8901515151515151,0.9038461538461539,0.8969465648854962,260.0
Nonconformity,0.6578947368421053,0.6410256410256411,0.6493506493506493,39.0
Project Scope,0.5409836065573771,0.4125,0.46808510638297873,80.0
Materials / EEEs,0.7441860465116279,0.8533333333333334,0.7950310559006211,75.0
Propulsion,0.7746478873239436,0.6470588235294118,0.7051282051282052,85.0
Cleanliness,0.7727272727272727,0.576271186440678,0.6601941747572816,59.0
Quality control,0.6991150442477876,0.7783251231527094,0.7365967365967366,203.0
Telecom.,0.8333333333333334,0.6510416666666666,0.7309941520467836,192.0
OBDH,0.6770428015564203,0.8365384615384616,0.7483870967741936,208.0
GN&C,0.7251908396946565,0.6934306569343066,0.7089552238805971,137.0
Power,0.725609756097561,0.8439716312056738,0.780327868852459,141.0
System engineering,0.5444444444444444,0.5268817204301075,0.5355191256830601,93.0
Thermal,0.803921568627451,0.7735849056603774,0.7884615384615384,106.0
Parameter,0.54375,0.564935064935065,0.554140127388535,154.0
Structure & Mechanism,0.6448598130841121,0.48936170212765956,0.5564516129032258,141.0
micro avg,0.7113442113442113,0.7188849627012172,0.7150947080648311,2547.0
macro avg,0.6949792264087445,0.6788196467842519,0.6822791985631487,2547.0
weighted avg,0.715220715017435,0.7188849627012172,0.7126080918047577,2547.0
