,precision,recall,f1-score,support
Safety / Risk (Control),0.6373626373626373,0.6170212765957447,0.6270270270270271,94.0
Power,0.6140350877192983,0.875,0.7216494845360825,120.0
Thermal,0.8352941176470589,0.7802197802197802,0.8068181818181818,91.0
Space Environment,0.746938775510204,0.7721518987341772,0.7593360995850622,237.0
Telecom.,0.8504672897196262,0.6453900709219859,0.7338709677419355,141.0
Measurement,0.78125,0.8547008547008547,0.8163265306122449,117.0
Project Scope,0.79,0.6370967741935484,0.7053571428571429,124.0
Materials / EEEs,0.7785714285714286,0.5677083333333334,0.6566265060240963,192.0
Propulsion,0.7739130434782608,0.6592592592592592,0.712,135.0
Project Organisation / Documentation,0.5,0.38235294117647056,0.43333333333333335,102.0
GN&C,0.8347826086956521,0.7111111111111111,0.768,135.0
System engineering,0.7300613496932515,0.6538461538461539,0.6898550724637681,182.0
Quality control,0.7339055793991416,0.6923076923076923,0.7125,247.0
Structure & Mechanism,0.35772357723577236,0.5116279069767442,0.42105263157894735,86.0
OBDH,0.75,0.8211678832116789,0.7839721254355401,274.0
Cleanliness,0.9565217391304348,0.5301204819277109,0.6821705426356589,83.0
Parameter,0.5294117647058824,0.6387096774193548,0.5789473684210527,155.0
Nonconformity,0.5487804878048781,0.6338028169014085,0.5882352941176471,71.0
micro avg,0.7042646472698286,0.6832946635730859,0.693621197252208,2586.0
macro avg,0.7082788603707515,0.6657552729353893,0.6776154615659844,2586.0
weighted avg,0.7209582103748201,0.6832946635730859,0.6945575750719456,2586.0
