,precision,recall,f1-score,support
Nonconformity,0.5686274509803921,0.5087719298245614,0.5370370370370371,57.0
Safety / Risk (Control),0.6979166666666666,0.6907216494845361,0.694300518134715,97.0
Telecom.,0.8773584905660378,0.6690647482014388,0.7591836734693878,139.0
Thermal,0.7627118644067796,0.7758620689655172,0.7692307692307693,116.0
OBDH,0.6789473684210526,0.7818181818181819,0.7267605633802817,165.0
Project Organisation / Documentation,0.5816326530612245,0.456,0.5112107623318386,125.0
Propulsion,0.6835443037974683,0.6136363636363636,0.6467065868263473,88.0
System engineering,0.5373134328358209,0.6728971962616822,0.5975103734439834,107.0
Measurement,0.9264069264069265,0.8045112781954887,0.8611670020120724,266.0
Structure & Mechanism,0.5903614457831325,0.6577181208053692,0.6222222222222222,149.0
GN&C,0.5798319327731093,0.6764705882352942,0.6244343891402715,102.0
Power,0.7203389830508474,0.625,0.6692913385826772,136.0
Cleanliness,0.8472222222222222,0.6354166666666666,0.7261904761904762,96.0
Materials / EEEs,0.5196850393700787,0.7096774193548387,0.6,93.0
Parameter,0.5786516853932584,0.4951923076923077,0.533678756476684,208.0
Quality control,0.762589928057554,0.7335640138408305,0.7477954144620811,289.0
Project Scope,0.59,0.6145833333333334,0.6020408163265306,96.0
Space Environment,0.8272727272727273,0.8253968253968254,0.8263337116912599,441.0
micro avg,0.7115883006293965,0.6938628158844765,0.7026137817583623,2770.0
macro avg,0.6850229511702944,0.6636834828729576,0.6697274672754797,2770.0
weighted avg,0.7206817084759233,0.6938628158844765,0.703507248921187,2770.0
