,precision,recall,f1-score,support
Telecom.,0.8863636363636364,0.6842105263157895,0.7722772277227723,171.0
System engineering,0.7476635514018691,0.5925925925925926,0.6611570247933884,135.0
Project Scope,0.7191011235955056,0.6213592233009708,0.6666666666666666,103.0
OBDH,0.5555555555555556,0.782608695652174,0.6498194945848376,115.0
Nonconformity,0.6727272727272727,0.6727272727272727,0.6727272727272727,55.0
Propulsion,0.8282828282828283,0.7522935779816514,0.7884615384615384,109.0
Measurement,0.9116279069767442,0.8828828828828829,0.897025171624714,222.0
Structure & Mechanism,0.7211538461538461,0.5102040816326531,0.5976095617529881,147.0
Materials / EEEs,0.7263157894736842,0.696969696969697,0.711340206185567,99.0
Space Environment,0.7091836734693877,0.8580246913580247,0.776536312849162,324.0
Quality control,0.7552447552447552,0.7248322147651006,0.7397260273972602,298.0
Power,0.7322834645669292,0.7099236641221374,0.7209302325581395,131.0
GN&C,0.7125,0.890625,0.7916666666666666,64.0
Thermal,0.912621359223301,0.7580645161290323,0.8281938325991189,124.0
Project Organisation / Documentation,0.5217391304347826,0.4444444444444444,0.48,81.0
Safety / Risk (Control),0.7983193277310925,0.6690140845070423,0.7279693486590039,142.0
Parameter,0.5631578947368421,0.6149425287356322,0.5879120879120879,174.0
Cleanliness,0.9245283018867925,0.7101449275362319,0.8032786885245902,69.0
micro avg,0.7408155026241421,0.7159578618806086,0.7281746031746031,2563.0
macro avg,0.7443538565458235,0.6986591456474073,0.7151831867603208,2563.0
weighted avg,0.7510631831202665,0.7159578618806086,0.727616058849295,2563.0
