,precision,recall,f1-score,support
Space Environment,0.7004048582995951,0.7757847533632287,0.7361702127659574,223.0
Telecom.,0.8363636363636363,0.5897435897435898,0.6917293233082706,78.0
Parameter,0.3669724770642202,0.31007751937984496,0.33613445378151263,129.0
Project Scope,0.5784313725490197,0.6344086021505376,0.6051282051282051,93.0
Materials / EEEs,0.7021276595744681,0.5689655172413793,0.6285714285714286,174.0
OBDH,0.7513513513513513,0.7637362637362637,0.7574931880108992,182.0
GN&C,0.7068965517241379,0.6356589147286822,0.6693877551020408,129.0
Thermal,0.6302521008403361,0.7978723404255319,0.704225352112676,94.0
Nonconformity,0.5961538461538461,0.49206349206349204,0.5391304347826087,63.0
Project Organisation / Documentation,0.4857142857142857,0.5230769230769231,0.5037037037037037,65.0
Quality control,0.7619047619047619,0.7024390243902439,0.7309644670050761,205.0
Measurement,0.8125,0.8068965517241379,0.8096885813148789,145.0
System engineering,0.6083333333333333,0.5703125,0.5887096774193549,128.0
Power,0.697560975609756,0.8666666666666667,0.772972972972973,165.0
Propulsion,0.6867469879518072,0.7037037037037037,0.6951219512195121,81.0
Safety / Risk (Control),0.6916666666666667,0.6058394160583942,0.6459143968871596,137.0
Structure & Mechanism,0.5637583892617449,0.5153374233128835,0.5384615384615384,163.0
Cleanliness,0.5833333333333334,0.4883720930232558,0.5316455696202531,43.0
micro avg,0.6690454950936664,0.65302568567697,0.6609385327164574,2297.0
macro avg,0.6533595882053499,0.6306086274882645,0.6380640673426693,2297.0
weighted avg,0.6684226558298328,0.65302568567697,0.6573014987679334,2297.0
