,precision,recall,f1-score,support
Materials / EEEs,0.6532258064516129,0.6532258064516129,0.6532258064516129,124.0
GN&C,0.6966292134831461,0.8378378378378378,0.7607361963190185,74.0
OBDH,0.8181818181818182,0.8834355828220859,0.8495575221238938,326.0
Cleanliness,0.75,0.6923076923076923,0.72,52.0
Propulsion,0.8235294117647058,0.48695652173913045,0.6120218579234973,115.0
Thermal,0.7037037037037037,0.8636363636363636,0.7755102040816326,88.0
Safety / Risk (Control),0.7642276422764228,0.6861313868613139,0.7230769230769231,137.0
Structure & Mechanism,0.5212121212121212,0.671875,0.5870307167235495,128.0
Space Environment,0.7584541062801933,0.8306878306878307,0.7929292929292929,189.0
Quality control,0.7309644670050761,0.64,0.6824644549763034,225.0
Telecom.,0.8048780487804879,0.49624060150375937,0.6139534883720931,133.0
System engineering,0.5714285714285714,0.5504587155963303,0.5607476635514018,109.0
Parameter,0.41830065359477125,0.45714285714285713,0.43686006825938567,140.0
Project Organisation / Documentation,0.6065573770491803,0.4805194805194805,0.5362318840579711,77.0
Project Scope,0.6351351351351351,0.5280898876404494,0.5766871165644172,89.0
Nonconformity,0.7435897435897436,0.3670886075949367,0.4915254237288136,79.0
Measurement,0.8922413793103449,0.9,0.8961038961038961,230.0
Power,0.7665369649805448,0.8347457627118644,0.7991886409736308,236.0
micro avg,0.7194041867954911,0.7005096040768326,0.7098311817279047,2551.0
macro avg,0.7032664535681988,0.6589099963918637,0.6704361753454073,2551.0
weighted avg,0.7252564384676563,0.7005096040768326,0.7048345364279464,2551.0
