,precision,recall,f1-score,support
Propulsion,0.8181818181818182,0.574468085106383,0.675,94.0
Project Organisation / Documentation,0.5,0.47058823529411764,0.48484848484848486,85.0
Parameter,0.6280487804878049,0.5364583333333334,0.5786516853932584,192.0
Structure & Mechanism,0.46153846153846156,0.6585365853658537,0.542713567839196,82.0
Quality control,0.7766990291262136,0.7048458149779736,0.7390300230946882,227.0
Power,0.7441860465116279,0.7272727272727273,0.735632183908046,176.0
Materials / EEEs,0.7704918032786885,0.5529411764705883,0.6438356164383562,170.0
Telecom.,0.8153846153846154,0.5047619047619047,0.6235294117647059,210.0
OBDH,0.5727699530516432,0.7052023121387283,0.6321243523316062,173.0
System engineering,0.5405405405405406,0.631578947368421,0.5825242718446602,95.0
Cleanliness,0.6923076923076923,0.6585365853658537,0.675,41.0
GN&C,0.7583892617449665,0.710691823899371,0.7337662337662337,159.0
Project Scope,0.6818181818181818,0.6578947368421053,0.6696428571428571,114.0
Space Environment,0.8100558659217877,0.8579881656804734,0.8333333333333334,338.0
Nonconformity,0.5,0.3,0.375,30.0
Safety / Risk (Control),0.7522123893805309,0.7142857142857143,0.7327586206896551,119.0
Thermal,0.7469879518072289,0.9253731343283582,0.8266666666666667,67.0
Measurement,0.8947368421052632,0.9211822660098522,0.9077669902912622,203.0
micro avg,0.7191056910569106,0.686990291262136,0.7026812313803377,2575.0
macro avg,0.6924638462881704,0.6562559193612088,0.6662124610751672,2575.0
weighted avg,0.7279497758794835,0.686990291262136,0.7002131309250935,2575.0
