,precision,recall,f1-score,support
Telecom.,0.7912087912087912,0.7422680412371134,0.7659574468085106,97.0
Space Environment,0.36470588235294116,0.744,0.48947368421052634,125.0
GN&C,0.8363636363636363,0.641860465116279,0.7263157894736842,215.0
Parameter,0.5,0.5842696629213483,0.538860103626943,178.0
Thermal,0.7264150943396226,0.8105263157894737,0.7661691542288557,95.0
Project Organisation / Documentation,0.46153846153846156,0.379746835443038,0.4166666666666667,79.0
Cleanliness,0.7105263157894737,0.9,0.7941176470588235,30.0
Power,0.8145161290322581,0.8487394957983193,0.831275720164609,119.0
Safety / Risk (Control),0.6666666666666666,0.7758620689655172,0.7171314741035857,116.0
Measurement,0.9428571428571428,0.7810650887573964,0.8543689320388349,169.0
Quality control,0.782608695652174,0.6631578947368421,0.717948717948718,190.0
Structure & Mechanism,0.5132743362831859,0.44274809160305345,0.47540983606557374,131.0
Nonconformity,0.8444444444444444,0.5205479452054794,0.6440677966101694,73.0
System engineering,0.6952380952380952,0.6239316239316239,0.6576576576576577,117.0
Propulsion,0.9318181818181818,0.7321428571428571,0.82,56.0
OBDH,0.7845117845117845,0.7952218430034129,0.7898305084745763,293.0
Materials / EEEs,0.6952380952380952,0.6293103448275862,0.6606334841628959,116.0
Project Scope,0.6666666666666666,0.5609756097560976,0.609271523178808,82.0
micro avg,0.6849073256840247,0.680403331871986,0.6826478997140972,2281.0
macro avg,0.7071443566667567,0.6764652324575243,0.6819531190266354,2281.0
weighted avg,0.713644888277263,0.680403331871986,0.6883676813105932,2281.0
