,precision,recall,f1-score,support
Materials / EEEs,0.6138613861386139,0.6595744680851063,0.6358974358974359,94.0
Parameter,0.47560975609756095,0.5379310344827586,0.5048543689320388,145.0
Space Environment,0.7322274881516587,0.8089005235602095,0.7686567164179104,382.0
Cleanliness,0.7901234567901234,0.6464646464646465,0.7111111111111111,99.0
Project Organisation / Documentation,0.6630434782608695,0.580952380952381,0.6192893401015228,105.0
Telecom.,0.7297297297297297,0.864,0.7912087912087912,125.0
Propulsion,0.6440677966101694,0.76,0.6972477064220184,50.0
Safety / Risk (Control),0.8041237113402062,0.7027027027027027,0.75,111.0
Quality control,0.6795580110497238,0.615,0.6456692913385826,200.0
Nonconformity,0.5531914893617021,0.5531914893617021,0.5531914893617021,47.0
GN&C,0.8410596026490066,0.7257142857142858,0.7791411042944786,175.0
Thermal,0.7127659574468085,0.8933333333333333,0.7928994082840237,75.0
Measurement,0.8227272727272728,0.8786407766990292,0.8497652582159625,206.0
System engineering,0.5757575757575758,0.6386554621848739,0.6055776892430279,119.0
Project Scope,0.75,0.5,0.6,138.0
OBDH,0.8854489164086687,0.8614457831325302,0.8732824427480916,332.0
Structure & Mechanism,0.7428571428571429,0.6582278481012658,0.697986577181208,79.0
Power,0.7829457364341085,0.7651515151515151,0.7739463601532567,132.0
micro avg,0.7322320399538993,0.7291507268553941,0.7306881349434541,2614.0
macro avg,0.711061028211719,0.702771458329241,0.7027625050506201,2614.0
weighted avg,0.7371658193465596,0.7291507268553941,0.7295876046506804,2614.0
