,precision,recall,f1-score,support
Materials / EEEs,0.6198347107438017,0.7575757575757576,0.6818181818181818,99.0
Quality control,0.7627737226277372,0.7411347517730497,0.7517985611510791,282.0
Power,0.676923076923077,0.6470588235294118,0.6616541353383458,136.0
Nonconformity,0.4567901234567901,0.6271186440677966,0.5285714285714286,59.0
Telecom.,0.7368421052631579,0.5753424657534246,0.6461538461538462,146.0
Measurement,0.9322033898305084,0.8118081180811808,0.8678500986193294,271.0
Thermal,0.6121212121212121,0.8416666666666667,0.7087719298245614,120.0
Project Organisation / Documentation,0.5700934579439252,0.488,0.5258620689655172,125.0
Project Scope,0.592,0.7628865979381443,0.6666666666666666,97.0
System engineering,0.5140845070422535,0.6886792452830188,0.5887096774193549,106.0
Propulsion,0.573170731707317,0.5802469135802469,0.5766871165644172,81.0
Space Environment,0.8017241379310345,0.779874213836478,0.7906482465462275,477.0
Structure & Mechanism,0.6111111111111112,0.5714285714285714,0.5906040268456376,154.0
GN&C,0.5357142857142857,0.6944444444444444,0.6048387096774194,108.0
Cleanliness,0.7605633802816901,0.6,0.6708074534161491,90.0
Parameter,0.5508982035928144,0.42790697674418604,0.4816753926701571,215.0
OBDH,0.6440677966101694,0.6785714285714286,0.6608695652173913,168.0
Safety / Risk (Control),0.6666666666666666,0.6736842105263158,0.6701570680628273,95.0
micro avg,0.6798307475317349,0.6815129020855426,0.6806707855251545,2829.0
macro avg,0.6454212566426417,0.6637459905444513,0.6485635651960299,2829.0
weighted avg,0.6898427965846413,0.6815129020855426,0.6810920294630873,2829.0
