,precision,recall,f1-score,support
Project Scope,0.6153846153846154,0.5714285714285714,0.5925925925925926,98.0
Telecom.,0.6710526315789473,0.7083333333333334,0.6891891891891891,144.0
Safety / Risk (Control),0.4956521739130435,0.6063829787234043,0.5454545454545454,94.0
Space Environment,0.6646706586826348,0.69375,0.6788990825688074,160.0
System engineering,0.6936416184971098,0.8163265306122449,0.75,147.0
Measurement,0.9432989690721649,0.8840579710144928,0.912718204488778,207.0
Nonconformity,0.6170212765957447,0.6041666666666666,0.6105263157894737,48.0
Power,0.7939698492462312,0.8586956521739131,0.825065274151436,184.0
OBDH,0.7827586206896552,0.7049689440993789,0.7418300653594772,322.0
Propulsion,0.7547169811320755,0.5882352941176471,0.6611570247933884,68.0
Materials / EEEs,0.6915887850467289,0.6434782608695652,0.6666666666666666,115.0
Structure & Mechanism,0.7,0.5833333333333334,0.6363636363636364,108.0
Project Organisation / Documentation,0.5652173913043478,0.5909090909090909,0.5777777777777777,88.0
Quality control,0.7346938775510204,0.759493670886076,0.7468879668049793,237.0
Parameter,0.42990654205607476,0.5227272727272727,0.4717948717948718,88.0
Thermal,0.9072164948453608,0.8301886792452831,0.8669950738916257,106.0
Cleanliness,0.6491228070175439,0.7872340425531915,0.7115384615384616,47.0
GN&C,0.7338129496402878,0.7846153846153846,0.758364312267658,130.0
micro avg,0.7142857142857143,0.7214554579673776,0.717852684144819,2391.0
macro avg,0.6913181245696438,0.6965736487393807,0.6913233923051869,2391.0
weighted avg,0.7214881049177864,0.7214554579673776,0.71938173369821,2391.0
