,precision,recall,f1-score,support
Parameter,0.390625,0.35714285714285715,0.373134328358209,140.0
System engineering,0.5666666666666667,0.6144578313253012,0.5895953757225434,83.0
Nonconformity,0.6086956521739131,0.509090909090909,0.5544554455445545,55.0
Propulsion,0.717948717948718,0.7567567567567568,0.7368421052631579,74.0
GN&C,0.7702702702702703,0.8260869565217391,0.7972027972027972,69.0
Project Scope,0.6666666666666666,0.6915887850467289,0.6788990825688074,107.0
Safety / Risk (Control),0.6548672566371682,0.6727272727272727,0.6636771300448431,110.0
Measurement,0.8947368421052632,0.9057377049180327,0.90020366598778,244.0
Structure & Mechanism,0.65625,0.6086956521739131,0.631578947368421,138.0
Thermal,0.8727272727272727,0.8205128205128205,0.8458149779735683,117.0
Project Organisation / Documentation,0.4157303370786517,0.47435897435897434,0.4431137724550898,78.0
OBDH,0.8760806916426513,0.8,0.8363136176066025,380.0
Quality control,0.8401639344262295,0.7564575645756457,0.7961165048543689,271.0
Materials / EEEs,0.6029411764705882,0.5394736842105263,0.5694444444444444,76.0
Telecom.,0.6610169491525424,0.6666666666666666,0.6638297872340425,117.0
Cleanliness,0.6363636363636364,0.6,0.6176470588235294,35.0
Space Environment,0.7862595419847328,0.8559556786703602,0.8196286472148541,361.0
Power,0.6646706586826348,0.8283582089552238,0.7375415282392026,134.0
micro avg,0.7341331269349846,0.7327153341058323,0.7334235453315291,2589.0
macro avg,0.6823711817220892,0.682448240202985,0.6808355120503786,2589.0
weighted avg,0.7366531162329475,0.7327153341058323,0.7331046142859174,2589.0
