,precision,recall,f1-score,support
Cleanliness,0.6363636363636364,0.8076923076923077,0.711864406779661,52.0
Measurement,0.9227467811158798,0.9347826086956522,0.9287257019438445,230.0
Thermal,0.6230769230769231,0.9101123595505618,0.7397260273972602,89.0
Quality control,0.6425531914893617,0.6771300448430493,0.6593886462882096,223.0
Nonconformity,0.6346153846153846,0.4024390243902439,0.4925373134328358,82.0
Safety / Risk (Control),0.7720588235294118,0.7664233576642335,0.7692307692307693,137.0
GN&C,0.7391304347826086,0.8831168831168831,0.8047337278106509,77.0
Parameter,0.5447154471544715,0.46853146853146854,0.5037593984962406,143.0
Space Environment,0.7441860465116279,0.8121827411167513,0.7766990291262136,197.0
Telecom.,0.6306306306306306,0.5223880597014925,0.5714285714285714,134.0
OBDH,0.7957559681697612,0.9036144578313253,0.846262341325811,332.0
Materials / EEEs,0.6415094339622641,0.6938775510204082,0.6666666666666666,147.0
Structure & Mechanism,0.578125,0.578125,0.578125,128.0
Project Organisation / Documentation,0.5384615384615384,0.5454545454545454,0.5419354838709678,77.0
Propulsion,0.7471264367816092,0.5701754385964912,0.6467661691542289,114.0
System engineering,0.6153846153846154,0.5137614678899083,0.56,109.0
Project Scope,0.6794871794871795,0.5888888888888889,0.6309523809523809,90.0
Power,0.7892561983471075,0.8162393162393162,0.8025210084033614,234.0
micro avg,0.7121154576528674,0.7225433526011561,0.717291507268554,2595.0
macro avg,0.6819546483257783,0.6886075289568627,0.6795179245726486,2595.0
weighted avg,0.7089928497794294,0.7225433526011561,0.7117125825417931,2595.0
