,precision,recall,f1-score,support
Power,0.5489130434782609,0.8347107438016529,0.6622950819672131,121.0
Thermal,0.8,0.8,0.8,95.0
Project Scope,0.6466165413533834,0.6935483870967742,0.669260700389105,124.0
GN&C,0.7401574803149606,0.6861313868613139,0.7121212121212122,137.0
Measurement,0.8785046728971962,0.8103448275862069,0.8430493273542601,116.0
System engineering,0.6797752808988764,0.6759776536312849,0.6778711484593838,179.0
Safety / Risk (Control),0.6868686868686869,0.723404255319149,0.7046632124352331,94.0
Propulsion,0.7592592592592593,0.6456692913385826,0.6978723404255319,127.0
Quality control,0.7153846153846154,0.75,0.7322834645669292,248.0
Project Organisation / Documentation,0.4936708860759494,0.38235294117647056,0.430939226519337,102.0
Cleanliness,0.8596491228070176,0.6049382716049383,0.7101449275362319,81.0
Materials / EEEs,0.7861635220125787,0.5952380952380952,0.6775067750677507,210.0
Telecom.,0.7297297297297297,0.5586206896551724,0.6328125,145.0
OBDH,0.7261538461538461,0.851985559566787,0.7840531561461794,277.0
Space Environment,0.7045454545454546,0.7209302325581395,0.7126436781609196,258.0
Nonconformity,0.631578947368421,0.6956521739130435,0.6620689655172414,69.0
Parameter,0.5648854961832062,0.46835443037974683,0.5121107266435986,158.0
Structure & Mechanism,0.425531914893617,0.6741573033707865,0.5217391304347826,89.0
micro avg,0.6856492027334852,0.6866920152091255,0.6861702127659575,2630.0
macro avg,0.6876326944569477,0.6762231246165636,0.674635309652495,2630.0
weighted avg,0.6960096909675245,0.6866920152091255,0.6851259804359248,2630.0
