,precision,recall,f1-score,support
Space Environment,0.8071625344352618,0.846820809248555,0.8265162200282088,346.0
Project Organisation / Documentation,0.44565217391304346,0.4823529411764706,0.4632768361581921,85.0
Measurement,0.9487179487179487,0.9158415841584159,0.9319899244332494,202.0
Thermal,0.7441860465116279,0.927536231884058,0.8258064516129032,69.0
Materials / EEEs,0.7857142857142857,0.5945945945945946,0.676923076923077,185.0
GN&C,0.7664670658682635,0.7852760736196319,0.7757575757575758,163.0
System engineering,0.5037593984962406,0.7052631578947368,0.5877192982456141,95.0
Quality control,0.7747747747747747,0.7610619469026548,0.7678571428571429,226.0
Nonconformity,0.75,0.5,0.6,30.0
Project Scope,0.6936936936936937,0.6754385964912281,0.6844444444444444,114.0
Cleanliness,0.7,0.8974358974358975,0.7865168539325843,39.0
Parameter,0.6753246753246753,0.5279187817258884,0.5925925925925926,197.0
Power,0.628140703517588,0.702247191011236,0.6631299734748011,178.0
Structure & Mechanism,0.4573643410852713,0.7023809523809523,0.5539906103286385,84.0
OBDH,0.5515463917525774,0.6114285714285714,0.5799457994579946,175.0
Propulsion,0.7894736842105263,0.5232558139534884,0.6293706293706294,86.0
Telecom.,0.7777777777777778,0.59375,0.6734177215189874,224.0
Safety / Risk (Control),0.5793650793650794,0.6186440677966102,0.5983606557377049,118.0
micro avg,0.7025680337293982,0.7006880733944955,0.7016267942583732,2616.0
macro avg,0.6877289208421464,0.6872915117612773,0.6787564337152411,2616.0
weighted avg,0.7158051988076806,0.7006880733944955,0.7021125696037993,2616.0
