,precision,recall,f1-score,support
Project Organisation / Documentation,0.43023255813953487,0.3523809523809524,0.387434554973822,105.0
Materials / EEEs,0.608433734939759,0.5771428571428572,0.592375366568915,175.0
Parameter,0.45,0.5714285714285714,0.5034965034965035,126.0
Telecom.,0.7801418439716312,0.6010928961748634,0.6790123456790124,183.0
Cleanliness,0.7857142857142857,0.7857142857142857,0.7857142857142857,56.0
Project Scope,0.6941176470588235,0.6344086021505376,0.6629213483146067,93.0
Structure & Mechanism,0.6078431372549019,0.484375,0.5391304347826087,128.0
Nonconformity,0.84,0.5675675675675675,0.6774193548387096,37.0
System engineering,0.5865384615384616,0.5446428571428571,0.5648148148148148,112.0
Thermal,0.7380952380952381,0.7294117647058823,0.7337278106508875,85.0
GN&C,0.75,0.7588235294117647,0.7543859649122807,170.0
Measurement,0.931899641577061,0.8754208754208754,0.9027777777777778,297.0
Power,0.6833976833976834,0.7763157894736842,0.7268993839835729,228.0
Propulsion,0.8532110091743119,0.7322834645669292,0.788135593220339,127.0
OBDH,0.6617210682492581,0.8352059925093633,0.7384105960264901,267.0
Space Environment,0.7735042735042735,0.7751605995717344,0.774331550802139,467.0
Quality control,0.6748251748251748,0.7394636015325671,0.7056672760511883,261.0
Safety / Risk (Control),0.6666666666666666,0.58,0.6203208556149733,100.0
micro avg,0.7065868263473054,0.7040106065628108,0.7052963639382368,3017.0
macro avg,0.695352356894837,0.6622688448275162,0.6742764343457183,3017.0
weighted avg,0.7113464591033144,0.7040106065628108,0.7042007816896036,3017.0
