,precision,recall,f1-score,support
Nonconformity,0.5833333333333334,0.660377358490566,0.6194690265486725,53.0
Measurement,0.8846153846153846,0.8582089552238806,0.8712121212121212,134.0
Propulsion,0.625,0.4838709677419355,0.5454545454545454,93.0
Materials / EEEs,0.6268656716417911,0.5915492957746479,0.6086956521739131,71.0
Safety / Risk (Control),0.6099290780141844,0.7678571428571429,0.6798418972332015,112.0
Parameter,0.5172413793103449,0.40816326530612246,0.45627376425855515,147.0
System engineering,0.5223880597014925,0.625,0.5691056910569106,112.0
Cleanliness,0.8620689655172413,0.6024096385542169,0.7092198581560284,83.0
Project Scope,0.573170731707317,0.5875,0.5802469135802469,80.0
Project Organisation / Documentation,0.5714285714285714,0.39344262295081966,0.46601941747572817,61.0
GN&C,0.7338129496402878,0.7338129496402878,0.7338129496402878,139.0
Thermal,0.4868421052631579,0.8222222222222222,0.6115702479338843,90.0
Structure & Mechanism,0.7024793388429752,0.6204379562043796,0.6589147286821705,137.0
Telecom.,0.528,0.5945945945945946,0.559322033898305,111.0
Space Environment,0.6812749003984063,0.7434782608695653,0.7110187110187111,230.0
Quality control,0.6719367588932806,0.8133971291866029,0.7359307359307359,209.0
OBDH,0.7631578947368421,0.7901907356948229,0.7764390896921017,367.0
Power,0.7754010695187166,0.7435897435897436,0.7591623036649214,195.0
micro avg,0.6681274900398406,0.6918316831683168,0.6797730036481556,2424.0
macro avg,0.6510525662535183,0.6577834910500862,0.64731720486728,2424.0
weighted avg,0.6750320722467834,0.6918316831683168,0.6781833803946871,2424.0
