,precision,recall,f1-score,support
Measurement,0.9432989690721649,0.8926829268292683,0.9172932330827067,205.0
Project Scope,0.5350877192982456,0.5865384615384616,0.5596330275229358,104.0
GN&C,0.7894736842105263,0.6923076923076923,0.7377049180327869,130.0
OBDH,0.7011070110701108,0.7786885245901639,0.7378640776699029,244.0
Quality control,0.6593406593406593,0.6870229007633588,0.6728971962616822,262.0
Power,0.6190476190476191,0.7482014388489209,0.6775244299674267,139.0
Project Organisation / Documentation,0.46226415094339623,0.49,0.47572815533980584,100.0
Nonconformity,0.6052631578947368,0.5609756097560976,0.5822784810126582,41.0
Space Environment,0.6850393700787402,0.772189349112426,0.7260083449235049,338.0
Cleanliness,0.6764705882352942,0.8117647058823529,0.7379679144385026,85.0
Structure & Mechanism,0.4727272727272727,0.44571428571428573,0.4588235294117647,175.0
Telecom.,0.8421052631578947,0.5363128491620112,0.6552901023890785,179.0
Propulsion,0.7794117647058824,0.53,0.6309523809523809,100.0
Thermal,0.43103448275862066,0.625,0.5102040816326531,40.0
Materials / EEEs,0.8333333333333334,0.7432432432432432,0.7857142857142857,148.0
Safety / Risk (Control),0.656,0.5694444444444444,0.6096654275092936,144.0
System engineering,0.6990291262135923,0.5373134328358209,0.6075949367088608,134.0
Parameter,0.41566265060240964,0.5111111111111111,0.4584717607973422,135.0
micro avg,0.6667904903417533,0.6640769515353311,0.6654309545875811,2703.0
macro avg,0.6558720457050278,0.6399172764522033,0.6412009046315318,2703.0
weighted avg,0.6799244725325733,0.6640769515353311,0.6661894569374539,2703.0
