,precision,recall,f1-score,support
Space Environment,0.7169373549883991,0.75,0.7330960854092526,412.0
Measurement,0.8712871287128713,0.8712871287128713,0.8712871287128713,202.0
Telecom.,0.6689655172413793,0.7461538461538462,0.7054545454545454,130.0
Nonconformity,0.49122807017543857,0.6086956521739131,0.5436893203883495,46.0
Safety / Risk (Control),0.7959183673469388,0.7155963302752294,0.7536231884057971,109.0
Structure & Mechanism,0.5490196078431373,0.7088607594936709,0.6187845303867403,79.0
Cleanliness,0.8279569892473119,0.77,0.7979274611398963,100.0
Parameter,0.5319148936170213,0.5244755244755245,0.528169014084507,143.0
Propulsion,0.6571428571428571,0.4791666666666667,0.5542168674698795,48.0
OBDH,0.8389057750759878,0.8214285714285714,0.8300751879699249,336.0
Project Organisation / Documentation,0.5222222222222223,0.44761904761904764,0.48205128205128206,105.0
Project Scope,0.6721311475409836,0.5942028985507246,0.6307692307692307,138.0
Quality control,0.6428571428571429,0.5879396984924623,0.6141732283464567,199.0
Materials / EEEs,0.6147540983606558,0.7352941176470589,0.6696428571428571,102.0
System engineering,0.5217391304347826,0.6101694915254238,0.5625,118.0
Thermal,0.6538461538461539,0.8607594936708861,0.7431693989071039,79.0
Power,0.6923076923076923,0.7605633802816901,0.7248322147651006,142.0
GN&C,0.8609271523178808,0.7386363636363636,0.7951070336391437,176.0
micro avg,0.7020014825796886,0.710960960960961,0.7064528161133905,2664.0
macro avg,0.6738922945154919,0.6850471650446639,0.6754760319468299,2664.0
weighted avg,0.7074374744300247,0.710960960960961,0.7067371837307523,2664.0
