,precision,recall,f1-score,support
Thermal,0.6493506493506493,0.746268656716418,0.6944444444444444,67.0
Structure & Mechanism,0.4946236559139785,0.3709677419354839,0.423963133640553,124.0
Project Scope,0.6111111111111112,0.6626506024096386,0.6358381502890174,83.0
GN&C,0.819047619047619,0.6056338028169014,0.6963562753036437,142.0
Project Organisation / Documentation,0.37777777777777777,0.25757575757575757,0.3063063063063063,66.0
OBDH,0.7228260869565217,0.726775956284153,0.7247956403269755,183.0
Measurement,0.9236947791164659,0.8949416342412452,0.9090909090909091,257.0
Nonconformity,0.6666666666666666,0.5,0.5714285714285714,40.0
Propulsion,0.6557377049180327,0.7547169811320755,0.7017543859649122,53.0
Power,0.7194244604316546,0.7352941176470589,0.7272727272727273,136.0
Quality control,0.780952380952381,0.7224669603524229,0.7505720823798627,227.0
Materials / EEEs,0.7655172413793103,0.578125,0.658753709198813,192.0
Space Environment,0.7100371747211895,0.8603603603603603,0.7780040733197556,444.0
Safety / Risk (Control),0.5284552845528455,0.6435643564356436,0.5803571428571429,101.0
Telecom.,0.6238532110091743,0.591304347826087,0.6071428571428571,115.0
Cleanliness,0.4166666666666667,0.8108108108108109,0.5504587155963303,37.0
System engineering,0.7469879518072289,0.7425149700598802,0.7447447447447447,167.0
Parameter,0.48333333333333334,0.514792899408284,0.498567335243553,169.0
micro avg,0.691131498470948,0.6945831732616212,0.6928530369802645,2603.0
macro avg,0.6497813197618115,0.6510424975562346,0.6422139558083956,2603.0
weighted avg,0.6961987957921908,0.6945831732616212,0.689948086860189,2603.0
