,precision,recall,f1-score,support
Measurement,0.9483870967741935,0.8166666666666667,0.8776119402985074,180.0
Project Organisation / Documentation,0.42452830188679247,0.6617647058823529,0.5172413793103449,68.0
Space Environment,0.7560975609756098,0.6798245614035088,0.7159353348729792,228.0
Quality control,0.7772511848341233,0.7735849056603774,0.7754137115839244,212.0
Safety / Risk (Control),0.6559139784946236,0.7011494252873564,0.6777777777777778,87.0
Parameter,0.4425287356321839,0.6015625,0.5099337748344371,128.0
Nonconformity,0.7317073170731707,0.44776119402985076,0.5555555555555556,67.0
Propulsion,0.7105263157894737,0.6136363636363636,0.6585365853658537,88.0
GN&C,0.6976744186046512,0.6486486486486487,0.6722689075630253,185.0
Materials / EEEs,0.4642857142857143,0.625,0.5327868852459017,104.0
Project Scope,0.609375,0.609375,0.609375,64.0
OBDH,0.75,0.5906735751295337,0.6608695652173913,193.0
Power,0.7560975609756098,0.8017241379310345,0.7782426778242678,232.0
Structure & Mechanism,0.6519337016574586,0.5619047619047619,0.6035805626598465,210.0
System engineering,0.48717948717948717,0.6477272727272727,0.5560975609756098,88.0
Cleanliness,0.75,0.5294117647058824,0.6206896551724138,17.0
Telecom.,0.5245901639344263,0.6736842105263158,0.5898617511520737,95.0
Thermal,0.8095238095238095,0.7611940298507462,0.7846153846153846,134.0
micro avg,0.671541997492687,0.6752100840336135,0.6733710454640687,2380.0
macro avg,0.6637555748678516,0.6525163179994817,0.6497996672236275,2380.0
weighted avg,0.6930101855050405,0.6752100840336135,0.678348917941487,2380.0
