,precision,recall,f1-score,support
Power,0.7821782178217822,0.632,0.6991150442477876,125.0
Project Organisation / Documentation,0.45454545454545453,0.44776119402985076,0.45112781954887216,67.0
Materials / EEEs,0.6230769230769231,0.6923076923076923,0.6558704453441295,117.0
Nonconformity,0.49122807017543857,0.5714285714285714,0.5283018867924528,49.0
Propulsion,0.5168539325842697,0.6666666666666666,0.5822784810126582,69.0
Space Environment,0.8294243070362474,0.7938775510204081,0.8112617309697602,490.0
Cleanliness,0.717948717948718,0.7,0.7088607594936709,40.0
System engineering,0.7157894736842105,0.5573770491803278,0.6267281105990783,122.0
OBDH,0.8172043010752689,0.6495726495726496,0.7238095238095238,234.0
Parameter,0.6012658227848101,0.45893719806763283,0.5205479452054794,207.0
Thermal,0.6976744186046512,0.6896551724137931,0.6936416184971098,87.0
GN&C,0.6114649681528662,0.8,0.6931407942238267,120.0
Safety / Risk (Control),0.6492146596858639,0.8493150684931506,0.7359050445103857,146.0
Quality control,0.6962025316455697,0.6762295081967213,0.6860706860706861,244.0
Measurement,0.9153439153439153,0.8480392156862745,0.8804071246819338,204.0
Project Scope,0.5666666666666667,0.4811320754716981,0.5204081632653061,106.0
Telecom.,0.578125,0.9024390243902439,0.7047619047619048,82.0
Structure & Mechanism,0.3875,0.496,0.43508771929824563,125.0
micro avg,0.6853120243531202,0.6837509491268033,0.6845305967312809,2634.0
macro avg,0.6473170767129254,0.661818813162538,0.6476291556851561,2634.0
weighted avg,0.6987026310637284,0.6837509491268033,0.6853394135632346,2634.0
