,precision,recall,f1-score,support
Materials / EEEs,0.6323529411764706,0.671875,0.6515151515151515,64.0
Project Organisation / Documentation,0.5238095238095238,0.39285714285714285,0.4489795918367347,56.0
Space Environment,0.7545454545454545,0.8177339901477833,0.7848699763593381,203.0
Safety / Risk (Control),0.6946564885496184,0.8666666666666667,0.7711864406779662,105.0
OBDH,0.8258426966292135,0.8724035608308606,0.8484848484848485,337.0
Telecom.,0.6808510638297872,0.6037735849056604,0.64,106.0
System engineering,0.5,0.6538461538461539,0.5666666666666667,104.0
Nonconformity,0.6530612244897959,0.6666666666666666,0.6597938144329897,48.0
Power,0.7908163265306123,0.8857142857142857,0.8355795148247979,175.0
Parameter,0.5102040816326531,0.5208333333333334,0.5154639175257731,144.0
GN&C,0.803921568627451,0.7321428571428571,0.7663551401869159,112.0
Propulsion,0.8194444444444444,0.7195121951219512,0.7662337662337663,82.0
Measurement,0.8571428571428571,0.8780487804878049,0.8674698795180723,123.0
Thermal,0.6862745098039216,0.8974358974358975,0.7777777777777778,78.0
Cleanliness,0.75,0.703125,0.7258064516129032,64.0
Quality control,0.7277227722772277,0.7616580310880829,0.7443037974683544,193.0
Structure & Mechanism,0.6016260162601627,0.578125,0.5896414342629482,128.0
Project Scope,0.5730337078651685,0.6623376623376623,0.6144578313253012,77.0
micro avg,0.7110151187904967,0.7485220554797636,0.7292866637128932,2199.0
macro avg,0.6880725376452423,0.7158197671434894,0.6985881111505725,2199.0
weighted avg,0.7127684535256736,0.7485220554797636,0.7280113991302125,2199.0
