,precision,recall,f1-score,support
Power,0.7786885245901639,0.7786885245901639,0.7786885245901639,122.0
Nonconformity,0.5306122448979592,0.6190476190476191,0.5714285714285714,42.0
Telecom.,0.75,0.8947368421052632,0.816,114.0
Structure & Mechanism,0.6282051282051282,0.7,0.6621621621621622,70.0
Project Organisation / Documentation,0.5652173913043478,0.5360824742268041,0.5502645502645502,97.0
Thermal,0.7682926829268293,0.9,0.8289473684210527,70.0
Parameter,0.4425287356321839,0.5703703703703704,0.49838187702265374,135.0
Materials / EEEs,0.7176470588235294,0.7176470588235294,0.7176470588235294,85.0
Propulsion,0.6578947368421053,0.6097560975609756,0.6329113924050633,41.0
Project Scope,0.6896551724137931,0.5970149253731343,0.64,134.0
GN&C,0.8852459016393442,0.7883211678832117,0.833976833976834,137.0
System engineering,0.5691056910569106,0.625,0.5957446808510638,112.0
Quality control,0.7109826589595376,0.6542553191489362,0.6814404432132964,188.0
Safety / Risk (Control),0.8035714285714286,0.8823529411764706,0.8411214953271028,102.0
Cleanliness,0.7625,0.7530864197530864,0.7577639751552795,81.0
Measurement,0.8119266055045872,0.9030612244897959,0.855072463768116,196.0
Space Environment,0.7760416666666666,0.8119891008174387,0.7936085219707057,367.0
OBDH,0.8863636363636364,0.8722044728434505,0.8792270531400966,313.0
micro avg,0.7343499197431782,0.7605985037406484,0.7472437729685586,2406.0
macro avg,0.7074710702443417,0.7340896976783472,0.7185770540289023,2406.0
weighted avg,0.7395188199064088,0.7605985037406484,0.7481617437418909,2406.0
