,precision,recall,f1-score,support
Project Organisation / Documentation,0.449438202247191,0.6666666666666666,0.5369127516778524,60.0
System engineering,0.59375,0.6178861788617886,0.6055776892430279,123.0
Quality control,0.7431192660550459,0.826530612244898,0.782608695652174,196.0
Thermal,0.6846846846846847,0.9047619047619048,0.7794871794871795,84.0
Project Scope,0.5444444444444444,0.5444444444444444,0.5444444444444444,90.0
Telecom.,0.7878787878787878,0.6933333333333334,0.7375886524822695,75.0
Power,0.8831168831168831,0.8774193548387097,0.8802588996763754,155.0
OBDH,0.7752808988764045,0.8363636363636363,0.8046647230320699,165.0
Safety / Risk (Control),0.7837837837837838,0.7073170731707317,0.7435897435897436,123.0
Structure & Mechanism,0.6066666666666667,0.6148648648648649,0.610738255033557,148.0
Measurement,0.8486842105263158,0.9020979020979021,0.8745762711864407,143.0
Space Environment,0.7668161434977578,0.8142857142857143,0.789838337182448,210.0
Cleanliness,0.6756756756756757,0.6944444444444444,0.684931506849315,36.0
GN&C,0.7654320987654321,0.5794392523364486,0.6595744680851063,107.0
Nonconformity,0.8,0.6792452830188679,0.7346938775510204,53.0
Materials / EEEs,0.8461538461538461,0.7189542483660131,0.7773851590106007,153.0
Parameter,0.4148148148148148,0.45161290322580644,0.43243243243243246,124.0
Propulsion,0.7464788732394366,0.7571428571428571,0.75177304964539,70.0
micro avg,0.7141539880129092,0.7323877068557919,0.723155929038282,2115.0
macro avg,0.7064566266903983,0.7159339263593907,0.7072820075700803,2115.0
weighted avg,0.7217119460582471,0.7323877068557919,0.723988513499007,2115.0
