,precision,recall,f1-score,support
Structure & Mechanism,0.6330275229357798,0.5564516129032258,0.592274678111588,124.0
Materials / EEEs,0.6145833333333334,0.8428571428571429,0.7108433734939759,70.0
Safety / Risk (Control),0.7987012987012987,0.8541666666666666,0.825503355704698,144.0
Cleanliness,0.6153846153846154,0.5,0.5517241379310345,48.0
Project Organisation / Documentation,0.4583333333333333,0.5365853658536586,0.4943820224719101,82.0
Quality control,0.7163461538461539,0.7487437185929648,0.7321867321867321,199.0
Project Scope,0.5128205128205128,0.5263157894736842,0.5194805194805194,76.0
Propulsion,0.75,0.7846153846153846,0.7669172932330827,65.0
System engineering,0.5348837209302325,0.5111111111111111,0.5227272727272727,90.0
Space Environment,0.7682926829268293,0.8316831683168316,0.7987321711568938,303.0
Telecom.,0.8128654970760234,0.7679558011049724,0.7897727272727273,181.0
Power,0.6820809248554913,0.944,0.7919463087248322,125.0
OBDH,0.7415254237288136,0.8974358974358975,0.8120649651972158,195.0
Thermal,0.7849462365591398,0.7604166666666666,0.7724867724867724,96.0
Parameter,0.5103448275862069,0.5103448275862069,0.5103448275862069,145.0
Measurement,0.9196787148594378,0.8910505836575876,0.9051383399209486,257.0
GN&C,0.7868852459016393,0.7933884297520661,0.7901234567901234,121.0
Nonconformity,0.6363636363636364,0.6,0.6176470588235294,35.0
micro avg,0.717391304347826,0.7563667232597623,0.7363636363636363,2356.0
macro avg,0.6820590933968043,0.7142845648107816,0.6946831118500035,2356.0
weighted avg,0.7194587555698809,0.7563667232597623,0.7349274018914974,2356.0
