,precision,recall,f1-score,support
GN&C,0.937007874015748,0.6502732240437158,0.7677419354838709,183.0
System engineering,0.6557377049180327,0.7079646017699115,0.6808510638297872,113.0
Structure & Mechanism,0.6355140186915887,0.5619834710743802,0.5964912280701754,121.0
OBDH,0.7161716171617162,0.8127340823970037,0.7614035087719299,267.0
Space Environment,0.49038461538461536,0.816,0.6126126126126126,125.0
Cleanliness,0.7096774193548387,0.9166666666666666,0.8,24.0
Propulsion,0.9142857142857143,0.6956521739130435,0.7901234567901234,46.0
Quality control,0.7951807228915663,0.7333333333333333,0.7630057803468208,180.0
Telecom.,0.7303370786516854,0.7222222222222222,0.7262569832402235,90.0
Safety / Risk (Control),0.6785714285714286,0.8558558558558559,0.7569721115537849,111.0
Project Organisation / Documentation,0.59375,0.5352112676056338,0.562962962962963,71.0
Measurement,0.9423076923076923,0.8698224852071006,0.9046153846153846,169.0
Parameter,0.5230769230769231,0.5862068965517241,0.5528455284552846,174.0
Materials / EEEs,0.6173913043478261,0.6826923076923077,0.6484018264840182,104.0
Thermal,0.7340425531914894,0.8214285714285714,0.7752808988764045,84.0
Power,0.8521739130434782,0.8828828828828829,0.8672566371681416,111.0
Project Scope,0.6805555555555556,0.6282051282051282,0.6533333333333333,78.0
Nonconformity,0.6612903225806451,0.6307692307692307,0.6456692913385826,65.0
micro avg,0.7028623353021354,0.7310964083175804,0.7167014130182997,2116.0
macro avg,0.7148586921128081,0.7283280223121507,0.7147680302185244,2116.0
weighted avg,0.7217419691135742,0.7310964083175804,0.7195417378140684,2116.0
