,precision,recall,f1-score,support
Parameter,0.4797297297297297,0.4303030303030303,0.4536741214057508,165.0
Telecom.,0.7395833333333334,0.8452380952380952,0.7888888888888889,84.0
Thermal,0.7468354430379747,0.9516129032258065,0.8368794326241135,62.0
Power,0.7655172413793103,0.8409090909090909,0.8014440433212996,132.0
Project Scope,0.8260869565217391,0.6333333333333333,0.7169811320754716,90.0
Materials / EEEs,0.6078431372549019,0.8611111111111112,0.7126436781609196,72.0
Structure & Mechanism,0.575,0.5948275862068966,0.5847457627118644,116.0
Quality control,0.6511627906976745,0.6829268292682927,0.6666666666666666,164.0
Project Organisation / Documentation,0.49382716049382713,0.4878048780487805,0.49079754601226994,82.0
System engineering,0.6306306306306306,0.7142857142857143,0.6698564593301436,98.0
OBDH,0.8461538461538461,0.751004016064257,0.7957446808510639,249.0
GN&C,0.768595041322314,0.788135593220339,0.7782426778242678,118.0
Space Environment,0.7611241217798594,0.7738095238095238,0.7674144037780402,420.0
Nonconformity,0.3333333333333333,0.48484848484848486,0.3950617283950617,33.0
Cleanliness,0.5517241379310345,0.6666666666666666,0.6037735849056604,48.0
Measurement,0.8793969849246231,0.8578431372549019,0.8684863523573201,204.0
Propulsion,0.890625,0.7037037037037037,0.7862068965517242,81.0
Safety / Risk (Control),0.6705882352941176,0.7037037037037037,0.6867469879518072,81.0
micro avg,0.7092924126172208,0.7237929534580252,0.7164693218514532,2299.0
macro avg,0.6787642846565693,0.7095593000667629,0.6891252802117962,2299.0
weighted avg,0.7163671190351764,0.7237929534580252,0.7170420253542906,2299.0
