,precision,recall,f1-score,support
System engineering,0.6931818181818182,0.580952380952381,0.6321243523316062,105.0
Cleanliness,0.6842105263157895,0.8863636363636364,0.7722772277227723,44.0
Materials / EEEs,0.6232876712328768,0.8053097345132744,0.7027027027027027,113.0
Thermal,0.7931034482758621,0.9078947368421053,0.8466257668711656,76.0
Power,0.8617511520737328,0.8423423423423423,0.8519362186788155,222.0
Safety / Risk (Control),0.7956204379562044,0.8582677165354331,0.8257575757575758,127.0
Quality control,0.7135922330097088,0.6966824644549763,0.7050359712230215,211.0
Space Environment,0.8181818181818182,0.8181818181818182,0.8181818181818182,187.0
Project Organisation / Documentation,0.625,0.625,0.625,72.0
Propulsion,0.8170731707317073,0.6836734693877551,0.7444444444444445,98.0
Measurement,0.895397489539749,0.9469026548672567,0.9204301075268817,226.0
Project Scope,0.5934065934065934,0.627906976744186,0.6101694915254238,86.0
Nonconformity,0.8604651162790697,0.49333333333333335,0.6271186440677966,75.0
Structure & Mechanism,0.6722689075630253,0.6779661016949152,0.6751054852320675,118.0
GN&C,0.7384615384615385,0.8421052631578947,0.7868852459016393,57.0
Parameter,0.4881889763779528,0.4626865671641791,0.47509578544061304,134.0
OBDH,0.7777777777777778,0.8181818181818182,0.7974683544303798,308.0
Telecom.,0.6694214876033058,0.6328125,0.6506024096385542,128.0
micro avg,0.7458471760797342,0.7524088814411395,0.7491136600625652,2387.0
macro avg,0.7289105646093628,0.7336979730398503,0.7259423112042932,2387.0
weighted avg,0.7476317374281016,0.7524088814411395,0.7467206530591599,2387.0
