,precision,recall,f1-score,support
Parameter,0.41134751773049644,0.47540983606557374,0.44106463878326996,122.0
Power,0.9055555555555556,0.7616822429906542,0.8274111675126904,214.0
Space Environment,0.8184357541899442,0.861764705882353,0.839541547277937,340.0
System engineering,0.6818181818181818,0.656934306569343,0.6691449814126395,137.0
Telecom.,0.7384615384615385,0.8571428571428571,0.7933884297520661,56.0
Project Scope,0.5436893203883495,0.7368421052631579,0.6256983240223464,76.0
OBDH,0.8387096774193549,0.8161434977578476,0.8272727272727273,223.0
Nonconformity,0.5384615384615384,0.7608695652173914,0.6306306306306306,46.0
Project Organisation / Documentation,0.5714285714285714,0.5333333333333333,0.5517241379310345,60.0
Thermal,0.7590361445783133,0.9,0.8235294117647058,70.0
Safety / Risk (Control),0.7681159420289855,0.828125,0.7969924812030075,128.0
Cleanliness,0.6829268292682927,0.8235294117647058,0.7466666666666667,34.0
Measurement,0.9430379746835443,0.8514285714285714,0.8948948948948949,175.0
GN&C,0.6373626373626373,0.8285714285714286,0.7204968944099379,70.0
Materials / EEEs,0.648,0.6694214876033058,0.6585365853658537,121.0
Structure & Mechanism,0.4270833333333333,0.6949152542372882,0.5290322580645161,59.0
Quality control,0.757201646090535,0.6891385767790262,0.7215686274509804,267.0
Propulsion,0.5909090909090909,0.6046511627906976,0.5977011494252874,43.0
micro avg,0.7247431506849316,0.7554663096831772,0.7397858859514966,2241.0
macro avg,0.681198958539348,0.7416612968554186,0.7052941974356217,2241.0
weighted avg,0.7407040299735621,0.7554663096831772,0.7442730565707566,2241.0
