,precision,recall,f1-score,support
Project Organisation / Documentation,0.4166666666666667,0.5555555555555556,0.47619047619047616,63.0
System engineering,0.5220588235294118,0.5867768595041323,0.5525291828793775,121.0
Space Environment,0.8381962864721485,0.6975717439293598,0.7614457831325301,453.0
Measurement,0.9137931034482759,0.9363957597173145,0.924956369982548,283.0
Nonconformity,0.6825396825396826,0.7413793103448276,0.7107438016528925,58.0
OBDH,0.6916299559471366,0.8219895287958116,0.7511961722488039,191.0
Power,0.7647058823529411,0.8313953488372093,0.7966573816155988,172.0
Cleanliness,0.8064516129032258,0.7142857142857143,0.7575757575757576,35.0
Quality control,0.7407407407407407,0.7216494845360825,0.7310704960835509,194.0
GN&C,0.9035087719298246,0.5478723404255319,0.6821192052980133,188.0
Propulsion,0.7692307692307693,0.8163265306122449,0.7920792079207921,49.0
Safety / Risk (Control),0.6407766990291263,0.6666666666666666,0.6534653465346535,99.0
Thermal,0.7341772151898734,0.6904761904761905,0.7116564417177914,84.0
Project Scope,0.5256410256410257,0.6721311475409836,0.5899280575539568,61.0
Materials / EEEs,0.7950819672131147,0.7238805970149254,0.7578125,134.0
Structure & Mechanism,0.6013986013986014,0.5276073619631901,0.5620915032679739,163.0
Parameter,0.4558139534883721,0.593939393939394,0.5157894736842106,165.0
Telecom.,0.9080459770114943,0.6869565217391305,0.7821782178217822,115.0
micro avg,0.7229336437718277,0.708904109589041,0.715850144092219,2628.0
macro avg,0.7061365408184684,0.6962697808824592,0.6949714097311505,2628.0
weighted avg,0.7426942209906827,0.708904109589041,0.718932569378758,2628.0
