,precision,recall,f1-score,support
Materials / EEEs,0.6785714285714286,0.8085106382978723,0.7378640776699029,94.0
Quality control,0.7977099236641222,0.7411347517730497,0.7683823529411765,282.0
Parameter,0.5780346820809249,0.5813953488372093,0.5797101449275363,172.0
Space Environment,0.7493333333333333,0.8892405063291139,0.8133140376266281,316.0
Power,0.7637795275590551,0.8508771929824561,0.8049792531120332,114.0
Thermal,0.86,0.7818181818181819,0.819047619047619,110.0
Measurement,0.9026548672566371,0.9147982062780269,0.9086859688195991,223.0
Cleanliness,0.8571428571428571,0.631578947368421,0.7272727272727273,57.0
Project Organisation / Documentation,0.5068493150684932,0.4805194805194805,0.49333333333333335,77.0
Telecom.,0.9173553719008265,0.6981132075471698,0.7928571428571428,159.0
Structure & Mechanism,0.7222222222222222,0.5954198473282443,0.6527196652719666,131.0
System engineering,0.6869565217391305,0.6171875,0.6502057613168725,128.0
Propulsion,0.8,0.7619047619047619,0.7804878048780488,84.0
Project Scope,0.6990291262135923,0.72,0.7093596059113301,100.0
GN&C,0.7,0.84,0.7636363636363637,50.0
Nonconformity,0.6538461538461539,0.68,0.6666666666666666,50.0
Safety / Risk (Control),0.7966101694915254,0.7175572519083969,0.7550200803212851,131.0
OBDH,0.6013071895424836,0.8440366972477065,0.7022900763358778,109.0
micro avg,0.7466666666666667,0.750733137829912,0.7486943806141634,2387.0
macro avg,0.7373001494240436,0.7307829177855606,0.7292129267747839,2387.0
weighted avg,0.7536210051406649,0.750733137829912,0.7477870631077247,2387.0
