,precision,recall,f1-score,support
Materials / EEEs,0.8034188034188035,0.618421052631579,0.6988847583643123,152.0
System engineering,0.7925925925925926,0.6815286624203821,0.7328767123287672,157.0
Quality control,0.7297297297297297,0.7465437788018433,0.7380410022779044,217.0
Safety / Risk (Control),0.6638655462184874,0.8061224489795918,0.728110599078341,98.0
Nonconformity,0.5641025641025641,0.5238095238095238,0.5432098765432098,42.0
Measurement,0.8968253968253969,0.8932806324110671,0.8950495049504951,253.0
Project Scope,0.6071428571428571,0.6538461538461539,0.6296296296296297,78.0
Propulsion,0.6739130434782609,0.6739130434782609,0.6739130434782609,46.0
GN&C,0.8469387755102041,0.7280701754385965,0.7830188679245284,114.0
Project Organisation / Documentation,0.7297297297297297,0.4426229508196721,0.5510204081632653,61.0
Power,0.7902097902097902,0.9112903225806451,0.846441947565543,124.0
Structure & Mechanism,0.5980392156862745,0.5304347826086957,0.5622119815668203,115.0
OBDH,0.7061855670103093,0.7965116279069767,0.7486338797814208,172.0
Space Environment,0.7792207792207793,0.9254498714652957,0.8460634547591069,389.0
Parameter,0.5317919075144508,0.5786163522012578,0.5542168674698795,159.0
Cleanliness,0.42592592592592593,0.8214285714285714,0.5609756097560976,28.0
Thermal,0.7704918032786885,0.8245614035087719,0.7966101694915254,57.0
Telecom.,0.825,0.6111111111111112,0.7021276595744681,108.0
micro avg,0.7365591397849462,0.7514767932489451,0.7439431913116124,2370.0
macro avg,0.7075068904219357,0.709309025858222,0.699501998483532,2370.0
weighted avg,0.7429611292597517,0.7514767932489451,0.7416088465521861,2370.0
