,precision,recall,f1-score,support
Project Scope,0.6296296296296297,0.7024793388429752,0.6640625,121.0
Cleanliness,0.803921568627451,0.6119402985074627,0.6949152542372882,67.0
Propulsion,0.7317073170731707,0.8490566037735849,0.7860262008733624,106.0
GN&C,0.7857142857142857,0.6754385964912281,0.7264150943396226,114.0
Materials / EEEs,0.7941176470588235,0.7627118644067796,0.7780979827089337,177.0
Thermal,0.8507462686567164,0.7702702702702703,0.8085106382978723,74.0
OBDH,0.7003891050583657,0.7058823529411765,0.703125,255.0
Structure & Mechanism,0.4519230769230769,0.6103896103896104,0.5193370165745856,77.0
Parameter,0.5058139534883721,0.6,0.5488958990536278,145.0
Project Organisation / Documentation,0.5408163265306123,0.5353535353535354,0.5380710659898477,99.0
Nonconformity,0.7068965517241379,0.6721311475409836,0.6890756302521008,61.0
System engineering,0.7241379310344828,0.6140350877192983,0.6645569620253164,171.0
Safety / Risk (Control),0.7261904761904762,0.6703296703296703,0.6971428571428572,91.0
Quality control,0.7583333333333333,0.7489711934156379,0.7536231884057971,243.0
Power,0.7112676056338029,0.926605504587156,0.8047808764940239,109.0
Telecom.,0.6142857142857143,0.6323529411764706,0.6231884057971014,136.0
Measurement,0.7741935483870968,0.8421052631578947,0.8067226890756303,114.0
Space Environment,0.8578431372549019,0.7709251101321586,0.8120649651972158,227.0
micro avg,0.7043946932006634,0.711772098868873,0.7080641800375078,2387.0
macro avg,0.7037737487002471,0.7056099105019941,0.7010340125813992,2387.0
weighted avg,0.7131720201906403,0.711772098868873,0.7095777293848721,2387.0
