,precision,recall,f1-score,support
Power,0.848314606741573,0.8342541436464088,0.841225626740947,181.0
OBDH,0.6574074074074074,0.7845303867403315,0.7153652392947103,181.0
Safety / Risk (Control),0.8588235294117647,0.6952380952380952,0.7684210526315789,105.0
Space Environment,0.7222222222222222,0.8387096774193549,0.7761194029850746,155.0
Quality control,0.8267326732673267,0.7260869565217392,0.7731481481481481,230.0
Measurement,0.8735632183908046,0.8941176470588236,0.8837209302325582,170.0
Materials / EEEs,0.6866666666666666,0.8879310344827587,0.7744360902255639,116.0
Thermal,0.875,0.7857142857142857,0.8279569892473119,98.0
Telecom.,0.8175182481751825,0.7887323943661971,0.8028673835125448,142.0
Project Organisation / Documentation,0.4691358024691358,0.5352112676056338,0.5,71.0
System engineering,0.7058823529411765,0.6923076923076923,0.6990291262135923,104.0
GN&C,0.8526315789473684,0.6090225563909775,0.7105263157894737,133.0
Project Scope,0.7480916030534351,0.7480916030534351,0.7480916030534351,131.0
Propulsion,0.7183098591549296,0.6219512195121951,0.6666666666666666,82.0
Parameter,0.4797687861271676,0.5684931506849316,0.5203761755485894,146.0
Cleanliness,0.6896551724137931,0.7142857142857143,0.7017543859649122,56.0
Nonconformity,0.8695652173913043,0.40816326530612246,0.5555555555555556,49.0
Structure & Mechanism,0.5454545454545454,0.6206896551724138,0.5806451612903226,87.0
micro avg,0.7329469460543915,0.7349128296826106,0.7339285714285714,2237.0
macro avg,0.7358190827908779,0.7085294858615062,0.7136614362833881,2237.0
weighted avg,0.7467830911104739,0.7349128296826106,0.734975883378515,2237.0
