,precision,recall,f1-score,support
Propulsion,0.6846846846846847,0.7524752475247525,0.7169811320754716,101.0
System engineering,0.6074766355140186,0.6190476190476191,0.6132075471698113,105.0
Project Scope,0.6923076923076923,0.5934065934065934,0.6390532544378699,91.0
Project Organisation / Documentation,0.4588235294117647,0.42857142857142855,0.4431818181818182,91.0
Safety / Risk (Control),0.6818181818181818,0.8241758241758241,0.746268656716418,91.0
Power,0.7904761904761904,0.8097560975609757,0.8,205.0
Cleanliness,0.7058823529411765,0.8372093023255814,0.7659574468085106,43.0
GN&C,0.7758620689655172,0.7142857142857143,0.743801652892562,126.0
Thermal,0.7560975609756098,0.8611111111111112,0.8051948051948052,72.0
Nonconformity,0.5789473684210527,0.6470588235294118,0.6111111111111112,34.0
OBDH,0.7419354838709677,0.7479674796747967,0.7449392712550608,246.0
Quality control,0.6992481203007519,0.7380952380952381,0.7181467181467182,252.0
Measurement,0.9113475177304965,0.8923611111111112,0.9017543859649123,288.0
Space Environment,0.8865435356200527,0.8076923076923077,0.8452830188679246,416.0
Structure & Mechanism,0.5752212389380531,0.5701754385964912,0.5726872246696035,114.0
Materials / EEEs,0.7403846153846154,0.5099337748344371,0.6039215686274509,151.0
Telecom.,0.6125,0.6049382716049383,0.6086956521739131,162.0
Parameter,0.4378698224852071,0.6218487394957983,0.5138888888888888,119.0
micro avg,0.7242524916943521,0.7247875877355006,0.7245199409158051,2707.0
macro avg,0.6854125888803354,0.6988950068135628,0.6885596751768249,2707.0
weighted avg,0.7324420649222319,0.7247875877355006,0.7256792445529265,2707.0
