,precision,recall,f1-score,support
System engineering,0.816793893129771,0.6257309941520468,0.7086092715231788,171.0
Materials / EEEs,0.8545454545454545,0.7966101694915254,0.8245614035087719,177.0
Measurement,0.7786885245901639,0.8333333333333334,0.8050847457627118,114.0
Telecom.,0.6910569105691057,0.625,0.6563706563706564,136.0
Propulsion,0.7857142857142857,0.8301886792452831,0.8073394495412844,106.0
Power,0.7286821705426356,0.8623853211009175,0.7899159663865546,109.0
Space Environment,0.7869565217391304,0.7973568281938326,0.7921225382932167,227.0
Safety / Risk (Control),0.7586206896551724,0.7252747252747253,0.7415730337078652,91.0
OBDH,0.6933333333333334,0.8156862745098039,0.7495495495495496,255.0
Project Scope,0.6747967479674797,0.6859504132231405,0.680327868852459,121.0
Parameter,0.5248618784530387,0.6551724137931034,0.5828220858895705,145.0
Nonconformity,0.6785714285714286,0.6229508196721312,0.6495726495726496,61.0
Cleanliness,0.8095238095238095,0.5074626865671642,0.6238532110091743,67.0
GN&C,0.8315789473684211,0.6929824561403509,0.7559808612440191,114.0
Project Organisation / Documentation,0.5591397849462365,0.5252525252525253,0.5416666666666666,99.0
Structure & Mechanism,0.4215686274509804,0.5584415584415584,0.48044692737430167,77.0
Quality control,0.7896995708154506,0.757201646090535,0.773109243697479,243.0
Thermal,0.8840579710144928,0.8243243243243243,0.8531468531468531,74.0
micro avg,0.7246134559130798,0.7264348554671135,0.7255230125523012,2387.0
macro avg,0.7260105861072439,0.7078502871559055,0.7120029434498313,2387.0
weighted avg,0.7348912680083854,0.7264348554671135,0.7265710765836497,2387.0
