,precision,recall,f1-score,support
Telecom.,0.6166666666666667,0.6851851851851852,0.6491228070175439,108.0
Parameter,0.5818181818181818,0.4740740740740741,0.5224489795918368,135.0
GN&C,0.5862068965517241,0.6071428571428571,0.5964912280701754,56.0
OBDH,0.8798701298701299,0.7855072463768116,0.8300153139356815,345.0
Materials / EEEs,0.6091954022988506,0.8983050847457628,0.726027397260274,59.0
Thermal,0.9210526315789473,0.7291666666666666,0.813953488372093,96.0
System engineering,0.5360824742268041,0.6582278481012658,0.5909090909090909,79.0
Project Organisation / Documentation,0.5263157894736842,0.4225352112676056,0.46875,71.0
Measurement,0.8594377510040161,0.8879668049792531,0.8734693877551021,241.0
Structure & Mechanism,0.6046511627906976,0.5954198473282443,0.6,131.0
Power,0.8303571428571429,0.7380952380952381,0.7815126050420168,126.0
Cleanliness,0.5294117647058824,0.72,0.6101694915254238,25.0
Project Scope,0.7075471698113207,0.7142857142857143,0.7109004739336493,105.0
Quality control,0.826271186440678,0.7894736842105263,0.8074534161490683,247.0
Propulsion,0.746031746031746,0.746031746031746,0.746031746031746,63.0
Safety / Risk (Control),0.7363636363636363,0.7864077669902912,0.7605633802816901,103.0
Nonconformity,0.5737704918032787,0.6481481481481481,0.6086956521739131,54.0
Space Environment,0.8294797687861272,0.8858024691358025,0.8567164179104477,324.0
micro avg,0.7507418397626113,0.7478885135135135,0.74931246033425,2368.0
macro avg,0.6944738885044175,0.7095430884869551,0.6974017153310973,2368.0
weighted avg,0.7562359754844069,0.7478885135135135,0.7491693797719936,2368.0
