,precision,recall,f1-score,support
GN&C,0.7195121951219512,0.6666666666666666,0.6920821114369502,177.0
Project Organisation / Documentation,0.6282051282051282,0.4117647058823529,0.49746192893401014,119.0
Power,0.6385542168674698,0.762589928057554,0.6950819672131148,139.0
Structure & Mechanism,0.5909090909090909,0.5170454545454546,0.5515151515151515,176.0
Parameter,0.4256410256410256,0.5424836601307189,0.47701149425287354,153.0
OBDH,0.7970297029702971,0.7970297029702971,0.7970297029702971,202.0
Cleanliness,0.8695652173913043,0.7843137254901961,0.8247422680412371,51.0
Quality control,0.6491935483870968,0.7630331753554502,0.7015250544662309,211.0
Project Scope,0.69,0.6,0.641860465116279,115.0
Telecom.,0.7386363636363636,0.45774647887323944,0.5652173913043478,142.0
System engineering,0.5244755244755245,0.5474452554744526,0.5357142857142857,137.0
Propulsion,0.6626506024096386,0.5670103092783505,0.6111111111111112,97.0
Measurement,0.924,0.8783269961977186,0.9005847953216374,263.0
Thermal,0.7105263157894737,0.627906976744186,0.6666666666666666,43.0
Safety / Risk (Control),0.7207207207207207,0.6060606060606061,0.6584362139917695,132.0
Space Environment,0.7456647398843931,0.7771084337349398,0.7610619469026548,332.0
Nonconformity,0.37349397590361444,0.6326530612244898,0.4696969696969697,49.0
Materials / EEEs,0.6078431372549019,0.6681034482758621,0.6365503080082136,232.0
micro avg,0.6745454545454546,0.6696750902527075,0.6721014492753623,2770.0
macro avg,0.6675900836426663,0.644849365831252,0.6490749907035445,2770.0
weighted avg,0.6852952124904858,0.6696750902527075,0.672199588289559,2770.0
