,precision,recall,f1-score,support
Materials / EEEs,0.6585365853658537,0.5934065934065934,0.6242774566473989,91.0
System engineering,0.6408839779005525,0.8055555555555556,0.7138461538461538,144.0
Cleanliness,0.8787878787878788,0.7341772151898734,0.8,79.0
Parameter,0.47470817120622566,0.6524064171122995,0.5495495495495496,187.0
Space Environment,0.7534246575342466,0.7432432432432432,0.7482993197278912,370.0
Project Organisation / Documentation,0.6288659793814433,0.5169491525423728,0.5674418604651162,118.0
Thermal,0.8169014084507042,0.8169014084507042,0.8169014084507042,71.0
Propulsion,0.7941176470588235,0.6923076923076923,0.7397260273972602,117.0
Telecom.,0.59375,0.5588235294117647,0.5757575757575758,136.0
Power,0.6376146788990825,0.7722222222222223,0.6984924623115578,180.0
GN&C,0.6458333333333334,0.5740740740740741,0.6078431372549019,108.0
Structure & Mechanism,0.556390977443609,0.556390977443609,0.556390977443609,133.0
Safety / Risk (Control),0.6692307692307692,0.6796875,0.6744186046511628,128.0
OBDH,0.8038461538461539,0.7491039426523297,0.7755102040816326,279.0
Quality control,0.75,0.7402597402597403,0.7450980392156863,231.0
Measurement,0.9444444444444444,0.9107142857142857,0.9272727272727272,224.0
Nonconformity,0.6538461538461539,0.5483870967741935,0.5964912280701754,62.0
Project Scope,0.6813186813186813,0.6666666666666666,0.6739130434782609,93.0
micro avg,0.700685178507032,0.7062886223191567,0.7034757422157857,2751.0
macro avg,0.6990278610026641,0.6839598507237344,0.6884016542011868,2751.0
weighted avg,0.7096349611521073,0.7062886223191567,0.7051255766422087,2751.0
