,precision,recall,f1-score,support
Project Scope,0.6376811594202898,0.6285714285714286,0.6330935251798561,70.0
OBDH,0.7787356321839081,0.8041543026706232,0.7912408759124088,337.0
System engineering,0.6813186813186813,0.5486725663716814,0.6078431372549019,113.0
Project Organisation / Documentation,0.5176470588235295,0.5641025641025641,0.5398773006134969,78.0
Propulsion,0.725,0.6105263157894737,0.6628571428571428,95.0
Quality control,0.6439393939393939,0.7727272727272727,0.7024793388429752,220.0
Telecom.,0.6324786324786325,0.7184466019417476,0.6727272727272727,103.0
Cleanliness,0.7835051546391752,0.8085106382978723,0.7958115183246073,94.0
GN&C,0.6836734693877551,0.5275590551181102,0.5955555555555555,127.0
Power,0.6940639269406392,0.76,0.7255369928400954,200.0
Parameter,0.489247311827957,0.489247311827957,0.489247311827957,186.0
Safety / Risk (Control),0.696,0.5612903225806452,0.6214285714285714,155.0
Thermal,0.7107438016528925,0.8113207547169812,0.7577092511013216,106.0
Structure & Mechanism,0.4723926380368098,0.55,0.5082508250825083,140.0
Space Environment,0.8190954773869347,0.844559585492228,0.8316326530612245,386.0
Nonconformity,0.5373134328358209,0.5373134328358209,0.5373134328358209,67.0
Measurement,0.9476744186046512,0.9261363636363636,0.9367816091954023,176.0
Materials / EEEs,0.7378048780487805,0.6111111111111112,0.6685082872928176,198.0
micro avg,0.7000698324022346,0.7032620133286566,0.7016622922134733,2851.0
macro avg,0.6771286148625473,0.6707916459884378,0.6709941445518853,2851.0
weighted avg,0.7031966212665235,0.7032620133286566,0.7005123072046052,2851.0
