,precision,recall,f1-score,support
OBDH,0.7850877192982456,0.7649572649572649,0.7748917748917749,234.0
Materials / EEEs,0.6044776119402985,0.5625,0.5827338129496403,144.0
Project Scope,0.5925925925925926,0.6153846153846154,0.6037735849056604,78.0
Thermal,0.6666666666666666,0.8888888888888888,0.7619047619047619,81.0
Power,0.7739130434782608,0.7385892116182573,0.7558386411889597,241.0
Safety / Risk (Control),0.7028985507246377,0.7404580152671756,0.7211895910780669,131.0
Propulsion,0.6666666666666666,0.5531914893617021,0.6046511627906976,47.0
Space Environment,0.7665847665847666,0.8524590163934426,0.8072445019404916,366.0
Nonconformity,0.3333333333333333,0.5531914893617021,0.416,47.0
Cleanliness,0.7608695652173914,0.7954545454545454,0.7777777777777778,44.0
Parameter,0.5223880597014925,0.56,0.5405405405405406,125.0
GN&C,0.7529411764705882,0.7529411764705882,0.7529411764705882,85.0
System engineering,0.675,0.7297297297297297,0.7012987012987013,148.0
Quality control,0.8197424892703863,0.6678321678321678,0.7360308285163777,286.0
Measurement,0.930379746835443,0.8305084745762712,0.8776119402985074,177.0
Project Organisation / Documentation,0.4626865671641791,0.47692307692307695,0.4696969696969697,65.0
Telecom.,0.6025641025641025,0.8103448275862069,0.6911764705882353,58.0
Structure & Mechanism,0.4485981308411215,0.6857142857142857,0.5423728813559322,70.0
micro avg,0.700915969733174,0.7251751133086115,0.7128392061563386,2427.0
macro avg,0.6592994882972318,0.6988371264177734,0.6732041732329825,2427.0
weighted avg,0.7150250730438201,0.7251751133086115,0.7161560688237959,2427.0
