,precision,recall,f1-score,support
Nonconformity,0.6585365853658537,0.4909090909090909,0.5625,55.0
Measurement,0.8943089430894309,0.9016393442622951,0.8979591836734694,244.0
Space Environment,0.849112426035503,0.7950138504155124,0.821173104434907,361.0
Materials / EEEs,0.618421052631579,0.618421052631579,0.618421052631579,76.0
GN&C,0.7236842105263158,0.7971014492753623,0.7586206896551724,69.0
Quality control,0.8275862068965517,0.7084870848708487,0.7634194831013916,271.0
Parameter,0.4066666666666667,0.4357142857142857,0.4206896551724138,140.0
Safety / Risk (Control),0.6640625,0.7727272727272727,0.7142857142857143,110.0
Thermal,0.7560975609756098,0.7948717948717948,0.775,117.0
Power,0.6745562130177515,0.8507462686567164,0.7524752475247525,134.0
Cleanliness,0.6097560975609756,0.7142857142857143,0.6578947368421053,35.0
Propulsion,0.7945205479452054,0.7837837837837838,0.7891156462585034,74.0
Telecom.,0.6190476190476191,0.5555555555555556,0.5855855855855856,117.0
Project Scope,0.7326732673267327,0.6915887850467289,0.7115384615384616,107.0
Structure & Mechanism,0.7007874015748031,0.644927536231884,0.6716981132075471,138.0
OBDH,0.8171428571428572,0.7526315789473684,0.7835616438356164,380.0
System engineering,0.5581395348837209,0.5783132530120482,0.5680473372781065,83.0
Project Organisation / Documentation,0.43373493975903615,0.46153846153846156,0.4472049689440994,78.0
micro avg,0.731630648330059,0.7191966010042488,0.7253603428126217,2589.0
macro avg,0.6854908128025673,0.686014231263128,0.6832883679983014,2589.0
weighted avg,0.7374836450514378,0.7191966010042488,0.7262402031095117,2589.0
