,precision,recall,f1-score,support
Parameter,0.5114503816793893,0.46853146853146854,0.48905109489051096,143.0
Space Environment,0.7371134020618557,0.7258883248730964,0.731457800511509,197.0
Materials / EEEs,0.5766871165644172,0.6394557823129252,0.6064516129032258,147.0
Safety / Risk (Control),0.7867647058823529,0.781021897810219,0.7838827838827839,137.0
Thermal,0.6230769230769231,0.9101123595505618,0.7397260273972602,89.0
Propulsion,0.7448979591836735,0.6403508771929824,0.6886792452830188,114.0
Telecom.,0.686046511627907,0.44029850746268656,0.5363636363636364,134.0
Quality control,0.7549019607843137,0.6905829596412556,0.7213114754098361,223.0
Cleanliness,0.676056338028169,0.9230769230769231,0.7804878048780488,52.0
GN&C,0.6296296296296297,0.8831168831168831,0.7351351351351352,77.0
Project Organisation / Documentation,0.5641025641025641,0.5714285714285714,0.567741935483871,77.0
OBDH,0.7978723404255319,0.9036144578313253,0.847457627118644,332.0
Nonconformity,0.6896551724137931,0.4878048780487805,0.5714285714285714,82.0
System engineering,0.6842105263157895,0.5963302752293578,0.6372549019607843,109.0
Structure & Mechanism,0.6456692913385826,0.640625,0.6431372549019608,128.0
Power,0.7378277153558053,0.8418803418803419,0.7864271457085829,234.0
Project Scope,0.7142857142857143,0.6111111111111112,0.6586826347305389,90.0
Measurement,0.9466666666666667,0.9260869565217391,0.9362637362637363,230.0
micro avg,0.7202743902439024,0.7283236994219653,0.7242766813565817,2595.0
macro avg,0.6948286066346154,0.7045176430900129,0.6922744680139808,2595.0
weighted avg,0.7213746043418626,0.7283236994219653,0.7195338864369226,2595.0
