,precision,recall,f1-score,support
Cleanliness,0.8181818181818182,0.6428571428571429,0.72,56.0
Telecom.,0.7368421052631579,0.45901639344262296,0.5656565656565656,183.0
Thermal,0.6555555555555556,0.6941176470588235,0.6742857142857143,85.0
Project Organisation / Documentation,0.5094339622641509,0.5142857142857142,0.5118483412322274,105.0
Parameter,0.44571428571428573,0.6190476190476191,0.5182724252491694,126.0
Project Scope,0.7222222222222222,0.5591397849462365,0.6303030303030303,93.0
Space Environment,0.7970085470085471,0.7987152034261242,0.7978609625668449,467.0
GN&C,0.7206703910614525,0.7588235294117647,0.7392550143266475,170.0
Materials / EEEs,0.6407185628742516,0.6114285714285714,0.6257309941520468,175.0
Quality control,0.73046875,0.7164750957854407,0.723404255319149,261.0
Measurement,0.8634920634920635,0.9158249158249159,0.8888888888888888,297.0
Power,0.654275092936803,0.7719298245614035,0.7082494969818913,228.0
Structure & Mechanism,0.5461538461538461,0.5546875,0.5503875968992248,128.0
OBDH,0.67601246105919,0.8127340823970037,0.7380952380952381,267.0
Safety / Risk (Control),0.6770833333333334,0.65,0.6632653061224489,100.0
Propulsion,0.8441558441558441,0.5118110236220472,0.6372549019607843,127.0
System engineering,0.6238532110091743,0.6071428571428571,0.6153846153846154,112.0
Nonconformity,0.7878787878787878,0.7027027027027027,0.7428571428571429,37.0
micro avg,0.7014233697451175,0.7023533311236327,0.7018880423981451,3017.0
macro avg,0.6916511577869158,0.6611522004411663,0.6695000272378684,3017.0
weighted avg,0.7095355903139858,0.7023533311236327,0.7000558494146528,3017.0
