,precision,recall,f1-score,support
OBDH,0.6847290640394089,0.6405529953917051,0.6619047619047619,217.0
Project Organisation / Documentation,0.34545454545454546,0.5428571428571428,0.4222222222222222,70.0
Project Scope,0.5256410256410257,0.6507936507936508,0.5815602836879432,63.0
Safety / Risk (Control),0.6761904761904762,0.6173913043478261,0.6454545454545455,115.0
Space Environment,0.8324022346368715,0.5983935742971888,0.6962616822429907,498.0
Cleanliness,0.7894736842105263,0.6976744186046512,0.7407407407407407,43.0
Parameter,0.4502923976608187,0.44,0.44508670520231214,175.0
System engineering,0.5146198830409356,0.6929133858267716,0.5906040268456376,127.0
Quality control,0.7142857142857143,0.7425742574257426,0.7281553398058253,202.0
Propulsion,0.6268656716417911,0.711864406779661,0.6666666666666666,59.0
Telecom.,0.8311688311688312,0.48854961832061067,0.6153846153846154,131.0
GN&C,0.85,0.6510638297872341,0.7373493975903614,235.0
Structure & Mechanism,0.6527777777777778,0.5251396648044693,0.5820433436532507,179.0
Thermal,0.6311475409836066,0.77,0.6936936936936937,100.0
Power,0.672645739910314,0.7425742574257426,0.7058823529411765,202.0
Nonconformity,0.7142857142857143,0.6349206349206349,0.6722689075630253,63.0
Measurement,0.8814102564102564,0.9385665529010239,0.9090909090909091,293.0
Materials / EEEs,0.675,0.6666666666666666,0.6708074534161491,162.0
micro avg,0.6947935368043088,0.6595092024539877,0.6766917293233082,2934.0
macro avg,0.6704661420743674,0.6529164645083735,0.6536209804503792,2934.0
weighted avg,0.7139162976036415,0.6595092024539877,0.678045489812998,2934.0
