,precision,recall,f1-score,support
System engineering,0.6421052631578947,0.5495495495495496,0.5922330097087378,111.0
Safety / Risk (Control),0.7319587628865979,0.7395833333333334,0.7357512953367875,96.0
Nonconformity,0.5,0.696969696969697,0.5822784810126582,33.0
Parameter,0.56,0.632258064516129,0.593939393939394,155.0
Structure & Mechanism,0.3790322580645161,0.5595238095238095,0.4519230769230769,84.0
Thermal,0.7614678899082569,0.8217821782178217,0.7904761904761904,101.0
Measurement,0.9123711340206185,0.9123711340206185,0.9123711340206185,194.0
Telecom.,0.6862745098039216,0.6666666666666666,0.6763285024154589,105.0
OBDH,0.6536585365853659,0.5903083700440529,0.6203703703703703,227.0
Space Environment,0.8904109589041096,0.6478405315614618,0.75,301.0
Materials / EEEs,0.7286821705426356,0.6911764705882353,0.7094339622641509,136.0
Quality control,0.8326180257510729,0.7729083665338645,0.8016528925619835,251.0
GN&C,0.6834532374100719,0.7196969696969697,0.7011070110701108,132.0
Propulsion,0.9206349206349206,0.58,0.7116564417177914,100.0
Project Scope,0.6761904761904762,0.6228070175438597,0.6484018264840182,114.0
Project Organisation / Documentation,0.4393939393939394,0.35802469135802467,0.3945578231292517,81.0
Power,0.7375886524822695,0.7536231884057971,0.7455197132616488,138.0
Cleanliness,0.6140350877192983,0.7954545454545454,0.693069306930693,44.0
micro avg,0.7129186602870813,0.6820640865584686,0.6971501488728201,2403.0
macro avg,0.6861042124142203,0.6728080324435798,0.6728372462012745,2403.0
weighted avg,0.7286268507315792,0.6820640865584686,0.6994163176250845,2403.0
