,precision,recall,f1-score,support
GN&C,0.6616541353383458,0.6616541353383458,0.6616541353383458,133.0
Telecom.,0.6142857142857143,0.5584415584415584,0.5850340136054422,77.0
Propulsion,0.7777777777777778,0.56,0.6511627906976745,75.0
Structure & Mechanism,0.6241610738255033,0.5705521472392638,0.5961538461538461,163.0
Safety / Risk (Control),0.6896551724137931,0.5970149253731343,0.64,134.0
Nonconformity,0.6825396825396826,0.6935483870967742,0.688,62.0
Cleanliness,0.34285714285714286,0.5581395348837209,0.4247787610619469,43.0
Parameter,0.45614035087719296,0.3939393939393939,0.42276422764227645,132.0
Thermal,0.672566371681416,0.7755102040816326,0.7203791469194313,98.0
Quality control,0.7303921568627451,0.7376237623762376,0.7339901477832512,202.0
OBDH,0.7083333333333334,0.6329787234042553,0.6685393258426966,188.0
System engineering,0.6323529411764706,0.671875,0.6515151515151515,128.0
Power,0.6542056074766355,0.8383233532934131,0.7349081364829396,167.0
Materials / EEEs,0.680628272251309,0.680628272251309,0.680628272251309,191.0
Project Scope,0.5454545454545454,0.5274725274725275,0.5363128491620112,91.0
Space Environment,0.6697247706422018,0.6033057851239669,0.6347826086956522,242.0
Measurement,0.8471337579617835,0.910958904109589,0.8778877887788779,146.0
Project Organisation / Documentation,0.3917525773195876,0.5757575757575758,0.4662576687116564,66.0
micro avg,0.6496815286624203,0.6544054747647562,0.6520349456637545,2338.0
macro avg,0.6323119657819546,0.6415402327879277,0.6319304928134728,2338.0
weighted avg,0.6557374173826526,0.6544054747647562,0.6516607834121387,2338.0
