,precision,recall,f1-score,support
Safety / Risk (Control),0.6629213483146067,0.5315315315315315,0.59,111.0
Parameter,0.5989583333333334,0.6284153005464481,0.6133333333333333,183.0
Propulsion,0.6805555555555556,0.6901408450704225,0.6853146853146853,71.0
Measurement,0.9245283018867925,0.9130434782608695,0.91875,161.0
Cleanliness,0.8679245283018868,0.8214285714285714,0.8440366972477065,56.0
Telecom.,0.7124183006535948,0.8134328358208955,0.759581881533101,134.0
Thermal,0.7964601769911505,0.8571428571428571,0.8256880733944955,105.0
Project Scope,0.7247706422018348,0.6171875,0.6666666666666666,128.0
Quality control,0.8324324324324325,0.7549019607843137,0.7917737789203085,204.0
Power,0.74,0.8131868131868132,0.774869109947644,182.0
System engineering,0.576271186440678,0.6355140186915887,0.6044444444444445,107.0
Materials / EEEs,0.8402366863905325,0.696078431372549,0.7613941018766756,204.0
GN&C,0.5056179775280899,0.569620253164557,0.5357142857142857,79.0
Structure & Mechanism,0.5119047619047619,0.44559585492227977,0.47645429362880887,193.0
OBDH,0.7905759162303665,0.7475247524752475,0.7684478371501272,202.0
Project Organisation / Documentation,0.34444444444444444,0.5740740740740741,0.4305555555555556,54.0
Space Environment,0.6610878661087866,0.5808823529411765,0.6183953033268101,272.0
Nonconformity,0.5517241379310345,0.64,0.5925925925925926,50.0
micro avg,0.6984062116877809,0.6846955128205128,0.6914829051183492,2496.0
macro avg,0.6846018109249933,0.6849834128563441,0.6810007022581801,2496.0
weighted avg,0.7062637541616922,0.6846955128205128,0.6925165883804699,2496.0
